"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1170","PSMB7",5.45927802544464e-21,-0.198685316677357,0.607,0.673,1.32442084897287e-16
"1171","LSR",5.81302860189486e-21,-0.144858020508621,0.496,0.515,1.41024073881969e-16
"1172","OAS1",5.84630395899585e-21,-0.496200769754072,0.1,0.124,1.41831334045239e-16
"1173","PNRC2",6.30572313573457e-21,-0.212944650410483,0.681,0.748,1.52976843272921e-16
"1174","CCN1",6.72140345109543e-21,-0.320039739389791,0.552,0.644,1.63061247723575e-16
"1175","COX14",6.73354146724177e-21,-0.132212888905577,0.701,0.753,1.63355715995285e-16
"1176","ACTN4",6.89788220352167e-21,0.110431264641686,0.844,0.88,1.67342622257436e-16
"1177","NMRAL1",6.91676312364504e-21,-0.159935854606585,0.285,0.287,1.67800673379629e-16
"1178","AL445524.1",7.11497476990014e-21,-0.253251246799988,0.22,0.227,1.72609287917777e-16
"1179","GOLGA4",7.16534490918548e-21,0.186858634880228,0.915,0.899,1.7383126749684e-16
"1180","SF3B4",7.21203071878295e-21,-0.236617629637949,0.299,0.325,1.74963865237674e-16
"1181","LARP7",7.24582074280272e-21,-0.211748653027194,0.528,0.588,1.75783611220394e-16
"1182","JUP",7.25642662458801e-21,-0.170907265138345,0.611,0.669,1.76040909912505e-16
"1183","SMC2",7.5016107289731e-21,-0.482741568434531,0.205,0.251,1.81989076284887e-16
"1184","GBA",7.52674044865365e-21,-0.213346772600273,0.21,0.222,1.82598723284338e-16
"1185","GNAI3",7.87551938657278e-21,-0.200604711402431,0.543,0.6,1.91060100318256e-16
"1186","JAGN1",8.01373414113998e-21,-0.294806983996339,0.338,0.391,1.94413190264056e-16
"1187","TAGLN",8.52862458634609e-21,-0.150389962567922,0.381,0.476,2.06904432464756e-16
"1188","NDRG2",8.64977364324529e-21,-0.496236806558608,0.223,0.238,2.09843508585131e-16
"1189","DNAJC1",8.72309664934803e-21,-0.136463519503028,0.581,0.603,2.11622324713183e-16
"1190","GADD45GIP1",9.14423354068328e-21,-0.124534705619464,0.828,0.869,2.21839105696976e-16
"1191","EMP3",9.77464343178946e-21,-0.286196162104188,0.429,0.48,2.37132849655212e-16
"1192","TOP1",9.98870226503165e-21,-0.154659231103317,0.815,0.847,2.42325916949668e-16
"1193","RTRAF",1.0012087961519e-20,-0.106864517210824,0.846,0.863,2.4289325394645e-16
"1194","TIMM17A",1.04239390434106e-20,-0.111985026383355,0.486,0.479,2.52884761193141e-16
"1195","ZFP36",1.04262920159699e-20,-0.378266622869874,0.328,0.378,2.52941844307429e-16
"1196","PON3",1.05168072811956e-20,-0.211695602887334,0.149,0.16,2.55137744641805e-16
"1197","UFD1",1.16260163445427e-20,-0.244110997439505,0.403,0.439,2.82047156518606e-16
"1198","TSPO",1.2144108318399e-20,-0.195591725932403,0.889,0.93,2.94616067804361e-16
"1199","PDCL3",1.21824781190953e-20,-0.274500641091021,0.269,0.3,2.95546919169253e-16
"1200","IL2RG",1.30281290841613e-20,-2.36642033334488,0.007,0.026,3.16062411581752e-16
"1201","BRD7",1.32441031016233e-20,-0.170788270611854,0.612,0.659,3.21301941245382e-16
"1202","NUCKS1",1.33604712291114e-20,-0.104521236590555,0.989,0.99,3.24125032018244e-16
"1203","PPP1R7",1.38524307571104e-20,-0.262874685687079,0.428,0.473,3.36059970167499e-16
"1204","TMEM147",1.44491253551417e-20,-0.108134658745007,0.773,0.792,3.50535781115739e-16
"1205","UBE2A",1.53817594156483e-20,-0.150547573405298,0.491,0.482,3.73161483423627e-16
"1206","EIF2S3",1.60970382179787e-20,-0.16738922143733,0.74,0.785,3.90514147168164e-16
"1207","DNAJC10",1.63915689178507e-20,-0.120974399683158,0.527,0.544,3.97659461947057e-16
"1208","CCNE2",1.68951385916459e-20,-0.720998563509028,0.059,0.089,4.09876062233329e-16
"1209","ITGB1",1.7304440602236e-20,-0.111400576642849,0.957,0.978,4.19805729010246e-16
"1210","UAP1L1",1.91966260664749e-20,1.01473812003647,0.069,0.035,4.65710148372681e-16
"1211","KPNA2",1.92725095631806e-20,-0.355139065509816,0.28,0.31,4.67551082002762e-16
"1212","PHB2",1.948180720208e-20,-0.185312290881806,0.621,0.693,4.72628642722462e-16
"1213","GFER",2.10948019898616e-20,-0.226255877134975,0.277,0.292,5.11759896274043e-16
"1214","TRIM47",2.1851590357921e-20,-0.303212231765133,0.349,0.403,5.30119582083164e-16
"1215","SRP54",2.3338482672062e-20,-0.182540583569475,0.552,0.591,5.66191589624225e-16
"1216","RNH1",2.40677350084073e-20,-0.150939584859786,0.669,0.713,5.83883251303961e-16
"1217","MMP14",2.51412465042268e-20,0.547462335921952,0.16,0.118,6.09926640192542e-16
"1218","TSEN34",2.53453487385187e-20,-0.237912252727494,0.441,0.477,6.14878160396465e-16
"1219","CEBPB",2.54545109593678e-20,-0.139821620375631,0.845,0.899,6.17526435874263e-16
"1220","ETS2",2.66198949578314e-20,-0.320997481753492,0.357,0.406,6.45798651676989e-16
"1221","PSMG2",2.92758689170755e-20,-0.208938089763693,0.495,0.533,7.10232579928251e-16
"1222","PRPF6",3.03119821264767e-20,-0.241738861923737,0.434,0.471,7.35368686388324e-16
"1223","RAP2B",3.13406909679617e-20,-0.395189569631664,0.346,0.397,7.60325162882751e-16
"1224","SBDS",3.14430724685092e-20,-0.147063178550541,0.765,0.812,7.62808938086034e-16
"1225","SNHG6",3.21928816581448e-20,-0.153109235478609,0.884,0.917,7.80999309026594e-16
"1226","IFI35",3.23356671741831e-20,-0.288789539187526,0.194,0.223,7.84463285645681e-16
"1227","NR1D2",3.24111357935415e-20,0.386466413991337,0.38,0.307,7.86294154351316e-16
"1228","RNASEK",3.28634305196094e-20,-0.102537359411169,0.967,0.978,7.97266824405724e-16
"1229","GCSH",3.3340488830313e-20,-0.164340858616111,0.665,0.697,8.08840259023394e-16
"1230","ATP5F1A",3.35525052335106e-20,-0.133123985299909,0.867,0.9,8.13983776964968e-16
"1231","LYPD3",3.49122857696783e-20,-0.298457695252273,0.193,0.212,8.46972052772396e-16
"1232","C4orf48",3.5101105827294e-20,-0.329314667994502,0.306,0.333,8.51552827370152e-16
"1233","FUCA2",3.52584302254684e-20,-0.131129695053203,0.379,0.374,8.55369517269863e-16
"1234","IGFLR1",3.6462015969862e-20,-0.670037482821471,0.066,0.095,8.84568507428852e-16
"1235","DPM3",3.83747130346225e-20,-0.21247370216277,0.424,0.444,9.30970538219943e-16
"1236","MGP",4.01188998803867e-20,0.128350300196086,0.932,0.96,9.73284511098182e-16
"1237","COPS5",4.0267898385674e-20,-0.22624077851057,0.417,0.448,9.76899214836452e-16
"1238","NCOA7",4.25495416963824e-20,-0.390186546423156,0.616,0.713,1.03225188155424e-15
"1239","COPS6",4.28107984546133e-20,-0.180421455542243,0.605,0.651,1.03858997050892e-15
"1240","DTL",4.29517857512566e-20,-0.706794883540506,0.079,0.114,1.04201032232548e-15
"1241","CD164",4.34798454252462e-20,-0.105454357391369,0.871,0.878,1.05482105001647e-15
"1242","F8A1",4.37157364833342e-20,-0.506241782513065,0.101,0.136,1.06054376708569e-15
"1243","ADK",4.49790355671982e-20,-0.187243018664374,0.461,0.468,1.09119140286023e-15
"1244","ME1",4.62714314726408e-20,-0.102230881649943,0.322,0.293,1.12254492752627e-15
"1245","TRBC1",4.92817176317803e-20,-1.69728506130757,0.006,0.026,1.19557446974699e-15
"1246","ERGIC2",4.97692489228947e-20,-0.145074387291997,0.505,0.501,1.20740197886943e-15
"1247","KRT6B",5.19843654574611e-20,-0.338918461354337,0.386,0.488,1.26114070599801e-15
"1248","LINC00632",5.20493491075125e-20,0.109995158800518,0.367,0.344,1.26271720934825e-15
"1249","SMPDL3B",5.24520251382613e-20,-0.409260438038596,0.102,0.134,1.27248612985422e-15
"1250","ZC3H12A",5.37317042185021e-20,-0.395915136048479,0.232,0.276,1.30353114434086e-15
"1251","RTN2",5.63409942374804e-20,-0.221380731512966,0.206,0.227,1.36683252020128e-15
"1252","TMEM106C",5.64065829274533e-20,-0.209994251856376,0.514,0.535,1.36842370182002e-15
"1253","LGALS1",5.72431127848783e-20,-0.260369696595318,0.931,0.945,1.38871791616115e-15
"1254","EIF5B",6.1910443524699e-20,-0.1582426871938,0.791,0.834,1.5019473599092e-15
"1255","PXDC1",7.12096587618779e-20,0.544111568177401,0.148,0.108,1.72754632156316e-15
"1256","BLOC1S2",7.2243976846279e-20,-0.161505295388437,0.435,0.435,1.75263887829073e-15
"1257","MAP9",7.41511416782665e-20,-0.146021486377718,0.484,0.491,1.79890669711474e-15
"1258","GINS2",7.42446762181229e-20,-0.548345845713167,0.13,0.172,1.80117584505166e-15
"1259","MMADHC",8.90101593958355e-20,-0.162352445812087,0.661,0.687,2.15938646694297e-15
"1260","FN3KRP",9.00292360617399e-20,-0.412055099002439,0.18,0.226,2.18410926685781e-15
"1261","NUPR1",9.04382852243788e-20,0.325288964391623,0.872,0.866,2.19403279954343e-15
"1262","JAK1",9.42956258876116e-20,-0.223699357350211,0.731,0.794,2.28761188403346e-15
"1263","TMEM208",1.00636152153463e-19,-0.102664917064352,0.636,0.675,2.44143305124301e-15
"1264","THRIL",1.05869319004295e-19,-0.704642235572896,0.032,0.052,2.5683896790442e-15
"1265","DERA",1.07486972587871e-19,-0.329735040020865,0.199,0.226,2.60763395498176e-15
"1266","SIL1",1.10037871859283e-19,-0.172952271246935,0.378,0.391,2.66951877130622e-15
"1267","NOP56",1.10730514634418e-19,-0.229160087810187,0.505,0.526,2.68632228503099e-15
"1268","CHID1",1.12967385657643e-19,-0.115654860964953,0.572,0.614,2.74058877605441e-15
"1269","JUN",1.14551800060339e-19,-0.260847949755462,0.9,0.94,2.77902666946381e-15
"1270","MRPL42",1.22628077603616e-19,-0.136887305226142,0.565,0.559,2.97495716266372e-15
"1271","TMED4",1.28500346469984e-19,-0.163999738065226,0.61,0.637,3.11741840536182e-15
"1272","SUSD3",1.34205358046793e-19,-0.426930703491567,0.109,0.128,3.25582198621519e-15
"1273","SMYD2",1.36685210053192e-19,-0.463577990244304,0.146,0.191,3.31598319589044e-15
"1274","MRPS6",1.36752856212673e-19,-0.210583662149835,0.607,0.675,3.31762429171944e-15
"1275","CD24",1.41343683086949e-19,-0.225082297560913,0.46,0.536,3.42899775168937e-15
