"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"5061","AL109809.5",4.26095343927188e-05,-0.751713917392795,0.021,0.033,1
"5062","POLR2C",4.29447567458417e-05,-0.156258134115894,0.29,0.311,1
"5063","ANKRD36B",4.30161768804178e-05,-0.44960496440058,0.063,0.082,1
"5064","PPP3CB-AS1",4.33273861917976e-05,-0.449703431795826,0.05,0.063,1
"5065","DARS2",4.36468187680966e-05,-0.205676428594072,0.134,0.152,1
"5066","DTNBP1",4.36577326132185e-05,-0.114878342894022,0.263,0.277,1
"5067","MARVELD3",4.3715957182862e-05,-0.169923316507258,0.212,0.225,1
"5068","IDH3A",4.3865445269472e-05,-0.161943984645819,0.269,0.295,1
"5069","GPC1",4.39498497638947e-05,-0.276402738078642,0.271,0.305,1
"5070","FGGY",4.4130533208725e-05,-0.174322420085351,0.115,0.13,1
"5071","SLC25A13",4.44189389231502e-05,-0.169026932270778,0.196,0.215,1
"5072","ZNF33A",4.44598056484771e-05,-0.13779264370568,0.358,0.382,1
"5073","TRMT1L",4.46359873240956e-05,-0.109156516268492,0.237,0.252,1
"5074","MFSD12",4.47742409358718e-05,-0.244707790400161,0.2,0.23,1
"5075","IL33",4.48671390882911e-05,-0.402496587579158,0.156,0.196,1
"5076","WNT5B",4.48923692013245e-05,-0.168982807084101,0.017,0.016,1
"5077","TRAF3IP1",4.50113453473273e-05,-0.260023181895119,0.221,0.249,1
"5078","CXXC4",4.50840602679489e-05,0.507610169102623,0.038,0.025,1
"5079","SPG7",4.51136969442525e-05,-0.125943995517644,0.367,0.39,1
"5080","AL441992.1",4.51574520594116e-05,-0.292128889549148,0.157,0.18,1
"5081","NCAPD2",4.5433738018912e-05,-0.260798472714463,0.201,0.225,1
"5082","LRIF1",4.56661060078146e-05,-0.111290982779023,0.39,0.399,1
"5083","ZC3H8",4.59840845291226e-05,-0.16076833980617,0.284,0.302,1
"5084","SPR",4.61903860151009e-05,-0.131327178399864,0.191,0.204,1
"5085","RAD9A",4.63728112069011e-05,-0.211400296732248,0.15,0.169,1
"5086","MMP13",4.65931551604062e-05,-0.713196001341872,0.006,0.012,1
"5087","NUTM2A-AS1",4.67558055885726e-05,-0.139101783160211,0.308,0.32,1
"5088","SLFN12",4.74039336504053e-05,-0.210970329074516,0.114,0.131,1
"5089","GRAMD2A",4.74509338863888e-05,-0.246140009359146,0.076,0.08,1
"5090","TSTD3",4.76223344443607e-05,-0.251000419103562,0.116,0.133,1
"5091","IGFL4",4.76976282934253e-05,-0.958707835119913,0.01,0.02,1
"5092","RBFA",4.77653183577107e-05,-0.239938406567644,0.258,0.288,1
