"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"5659","SURF1",2.36461941569411e-15,0.256565761336599,0.394,0.326,5.73656670247392e-11
"5660","TMEM121",2.37538833878509e-15,0.27781146631578,0.24,0.176,5.76269210989263e-11
"5661","TMEM115",2.4031674853651e-15,0.484768041859151,0.164,0.116,5.83008431949574e-11
"5662","ADCY3",2.41139923558686e-15,0.48675982482831,0.123,0.091,5.85005454553373e-11
"5663","SETD1A",2.46775119043005e-15,0.632283744311887,0.123,0.078,5.9867643879833e-11
"5664","CELF2",2.46850553365506e-15,0.247119819067227,0.107,0.083,5.98859442464718e-11
"5665","SLC25A38",2.48447641590795e-15,0.445904189044929,0.14,0.097,6.02733978499268e-11
"5666","TBC1D10B",2.52018348248573e-15,0.447481044602006,0.195,0.137,6.11396512851037e-11
"5667","MRPS27",2.52216474280052e-15,0.401174581695839,0.226,0.169,6.11877166603405e-11
"5668","AACS",2.59019340437855e-15,0.285516413455271,0.278,0.211,6.28380919902237e-11
"5669","NFKBIA",2.61487199158719e-15,0.169175766728477,0.54,0.462,6.34367945159053e-11
"5670","MPHOSPH10",2.62195984102885e-15,0.243413258804175,0.429,0.356,6.36087457433598e-11
"5671","MORN4",2.6422922671258e-15,0.728807587585351,0.086,0.05,6.4102010400472e-11
"5672","HEBP1",2.65154667627134e-15,0.227832959974333,0.422,0.34,6.43265223663427e-11
"5673","FAM200B",2.6835860871947e-15,0.30177615473173,0.397,0.318,6.51037984753434e-11
"5674","NAB2",2.69123111559331e-15,0.434524561226991,0.201,0.143,6.52892668642938e-11
"5675","CREBBP",2.703340456404e-15,0.272492546258578,0.413,0.331,6.55830394723611e-11
"5676","WHRN",2.70438416696293e-15,0.713107368015316,0.063,0.037,6.56083598905207e-11
"5677","TMEM189",2.70993240230816e-15,0.443408209834464,0.171,0.123,6.57429600799959e-11
"5678","CCDC34",2.71983524624353e-15,0.350883744520683,0.267,0.218,6.59832030738681e-11
"5679","NAPA",2.78040506364501e-15,0.164046659737116,0.328,0.263,6.7452626844028e-11
"5680","MTHFR",2.79836951178409e-15,0.454647451695233,0.177,0.123,6.7888444355882e-11
"5681","TESK1",2.80939323891915e-15,0.56876407511138,0.11,0.073,6.81558799761786e-11
"5682","ODC1",2.81092281604755e-15,0.405440829398373,0.28,0.23,6.81929875173135e-11
"5683","RBMS2",2.81257375122488e-15,0.508172984685618,0.15,0.108,6.82330392047155e-11
"5684","PTPN4",2.83115459263796e-15,0.335065669032287,0.181,0.134,6.86838104173968e-11
"5685","TWSG1",2.83218290957668e-15,0.440632120898197,0.218,0.157,6.87087573863303e-11
"5686","ZBTB25",2.83387229643037e-15,0.376283201602092,0.137,0.098,6.87497419114007e-11
"5687","KCNK6",2.84241906083296e-15,0.576005012661486,0.166,0.109,6.89570864158077e-11
"5688","NUP37",2.89494213410944e-15,0.360212603318121,0.227,0.167,7.0231296173495e-11
"5689","PTDSS2",2.96033348769959e-15,0.606418854077321,0.11,0.072,7.18176904115922e-11
"5690","BRMS1",2.96899998142052e-15,0.179813294700907,0.26,0.207,7.20279395492618e-11
"5691","SMARCD3",2.98987851054232e-15,0.441828192358202,0.12,0.085,7.25344526657566e-11
"5692","SAMHD1",3.00265699031421e-15,-0.207320017891302,0.12,0.113,7.28444585850228e-11
"5693","AC080013.1",3.00869329442881e-15,0.665710981020758,0.063,0.041,7.29908993228429e-11
"5694","CTSS",3.01590573442249e-15,0.154658684182388,0.135,0.099,7.31658731170895e-11
"5695","CERCAM",3.09747846724559e-15,0.457388996533538,0.196,0.144,7.5144827615378e-11
"5696","TJP1",3.12832890333002e-15,0.259517063708515,0.471,0.397,7.58932591947863e-11
"5697","HERC2",3.13872476646526e-15,0.309048710070937,0.34,0.274,7.61454628344472e-11
"5698","DNAJC13",3.14145065316173e-15,0.363294469545361,0.248,0.186,7.62115928457035e-11
