"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"6697","TMCO4",0.0458405409372272,0.620941288495138,0.242,0.15,1
"6698","AL022162.1",0.0459277907706805,-0.420875008043294,0.04,0.052,1
"6699","SLC26A4",0.0459787038802116,1.43926732837375,0.015,0.007,1
"6700","TMEM150A",0.0460074693058094,-0.520026679717869,0.154,0.198,1
"6701","AP5M1",0.046093010028324,-0.682596727011499,0.223,0.307,1
"6702","PCOLCE",0.0460983874948485,-0.986568320991948,0.029,0.057,1
"6703","HECTD4",0.0461846605542842,-0.13182439290115,0.294,0.304,1
"6704","TNFAIP8L1",0.0462154547372141,0.589934416261456,0.123,0.084,1
"6705","MAP2K7",0.0462490083258555,-0.278891918882236,0.256,0.271,1
"6706","SPAG17",0.046265746529135,0.340459094667256,0.04,0.032,1
"6707","RRS1",0.0462661400668385,-0.68364275675179,0.227,0.325,1
"6708","ATRN",0.0462968181028002,-0.284043241732989,0.183,0.202,1
"6709","NFIL3",0.04635029102901,1.4619210298173,0.202,0.074,1
"6710","UBR2",0.046351664743232,0.122993107008248,0.404,0.339,1
"6711","KIF1B",0.0463684909083089,-0.348738971122413,0.417,0.478,1
"6712","TRIM69",0.0464224326161645,-0.629627752837322,0.144,0.197,1
"6713","OSBPL6",0.0464399360322938,0.790427552696233,0.175,0.097,1
"6714","ABHD5",0.0464869829976562,-0.294368437280517,0.39,0.43,1
"6715","YIPF2",0.0465018952572752,-1.18068588136241,0.287,0.503,1
"6716","ZNF510",0.046562221546927,1.32862326468975,0.125,0.048,1
"6717","ASPSCR1",0.0466192841506483,-1.81715577911768,0.173,0.491,1
"6718","LINC02678",0.0467343902099599,3.38792044837352,0.021,0.002,1
"6719","SGSH",0.0467886315577024,-0.505591117433794,0.146,0.195,1
"6720","ISOC2",0.0467913782268025,-0.969090105669283,0.31,0.494,1
"6721","FGFR2",0.0467931272131391,0.310202885028301,0.075,0.058,1
"6722","TRMT112",0.0468277105160523,-1.31730949837557,0.865,0.973,1
"6723","ZDHHC3",0.0468497104824031,-0.763907177418561,0.413,0.542,1
"6724","CLDN23",0.0468697369281534,0.317207609988365,0.088,0.071,1
"6725","CTU2",0.0468741680616378,0.737862919430484,0.102,0.06,1
"6726","FUBP3",0.0468887891308569,0.349774476680249,0.306,0.234,1
"6727","ESRP2",0.0468905965802417,-0.179642504270749,0.142,0.151,1
"6728","PML",0.0469080446293301,-1.20319427932923,0.1,0.209,1
"6729","CRIM1-DT",0.0470870250010577,-0.742078368656028,0.058,0.093,1
"6730","RPIA",0.0471001605123725,0.471146729509272,0.177,0.121,1
"6731","SETD9",0.0471544274762568,-1.74859187297336,0.104,0.295,1
"6732","DGKH",0.0471748747158821,0.401095837121258,0.273,0.203,1
"6733","SLC66A2",0.0472006210440581,0.754459429961179,0.344,0.193,1
"6734","GZF1",0.0472191045012741,-0.152851919562991,0.179,0.191,1
"6735","MRPS31",0.0472440322265135,-0.45919542301457,0.362,0.408,1
"6736","PRMT9",0.0472642574038696,0.233184607450254,0.129,0.107,1
"6737","LINC02256",0.0472691821810538,-1.26919183810347,0.023,0.065,1
"6738","MCC",0.047278968748836,0.558379089563327,0.208,0.136,1
"6739","ACOT7",0.0473007183599183,-0.687431438821158,0.21,0.296,1
"6740","KSR2",0.0473411453967132,-0.60811064942353,0.038,0.058,1
"6741","RAB36",0.0473851441859887,1.5558650856876,0.012,0.004,1
"6742","TIMM9",0.0474375051507891,-0.865742313099834,0.383,0.565,1
"6743","TRAPPC4",0.0474563505417801,0.212487802758353,0.523,0.44,1
"6744","TMEM101",0.047471732391805,1.42704677966335,0.167,0.051,1
"6745","AC010719.1",0.0474757850723248,0.953200583232981,0.025,0.013,1
"6746","AP1B1",0.0475229628642389,0.541339237633616,0.312,0.212,1
"6747","KLHL36",0.0475661061849703,-1.15649332243426,0.223,0.424,1
"6748","AC003101.2",0.0476007740364776,0.884487833148967,0.025,0.014,1
"6749","GNA15",0.0476278111247612,1.63915140759344,0.179,0.06,1
"6750","TBL3",0.0476388777579841,-0.568660482458555,0.129,0.181,1
"6751","RBSN",0.0476496062889819,-0.310383525423576,0.2,0.227,1
"6752","AGFG1",0.0476916930914,0.557640710577448,0.438,0.286,1
"6753","MLLT6",0.0477197734600671,-0.579649884968884,0.267,0.345,1
"6754","CCDC85A",0.0477317291809524,-0.518970147234993,0.029,0.042,1
"6755","MORF4L1",0.0477904412237962,-0.949053644345147,0.89,0.972,1
"6756","AL031058.1",0.0478292946554606,4.66093894277994,0.054,0.002,1
"6757","HIKESHI",0.0478408899761611,-1.90538696857407,0.354,0.735,1
"6758","RPS27L",0.0478421709748009,-1.98456681318433,0.929,0.99,1
"6759","DERL1",0.0478485228943055,-0.812097337245813,0.388,0.533,1
"6760","FO393418.1",0.0478787117008072,3.59650707018494,0.029,0.002,1
"6761","NBPF1",0.0478914319716708,-0.546107519145467,0.208,0.259,1
"6762","DRAM2",0.0479357089940056,-0.189498531679228,0.452,0.465,1
"6763","ZNHIT3",0.047959901747027,-1.23987761140412,0.367,0.628,1
"6764","AL138999.1",0.047962344950228,0.696042743735857,0.01,0.006,1
"6765","GPN1",0.0479687000118694,-0.239463453466268,0.204,0.226,1
"6766","AC008268.1",0.048011185237262,0.48875088982906,0.075,0.059,1
"6767","SNN",0.0481054810193147,-1.73254816651312,0.062,0.196,1
"6768","POLR3E",0.0481907823698351,-0.878180743333759,0.219,0.339,1
"6769","RRP12",0.0482626519017272,0.159200407065066,0.15,0.136,1
"6770","TTC4",0.0482727441779479,-0.622661450277219,0.235,0.308,1
"6771","RIN1",0.0483345963629984,-0.981469000220107,0.038,0.082,1
"6772","DISP1",0.0483743712006524,-0.818530429093901,0.073,0.125,1
"6773","C12orf76",0.0483948760854775,0.152469699183546,0.313,0.27,1
"6774","CAPN15",0.0484348790681162,-0.710227351053146,0.106,0.159,1
"6775","SLC35G1",0.0485310451048764,-0.137707912965229,0.038,0.043,1
"6776","SLC9A1",0.0485343812918514,0.612308926307835,0.267,0.172,1
"6777","BET1L",0.0485376532693431,-0.442381943208652,0.215,0.265,1
"6778","RBM12B",0.0486639711830603,-0.39934128654459,0.212,0.243,1
"6779","TP53INP1",0.0487144866215966,-0.246624081198192,0.29,0.311,1
"6780","UHRF1BP1L",0.04874782791249,-1.15188518550365,0.265,0.469,1
"6781","SPRED1",0.0487789594505443,0.493070527631566,0.296,0.198,1
"6782","CDC25C",0.0487887839134587,2.05088546109595,0.065,0.017,1
"6783","SILC1",0.0487897958201616,1.28100524445701,0.01,0.005,1
"6784","POLR2K",0.0488045987570973,-1.83928984515451,0.654,0.936,1
"6785","GINS3",0.0489308239957548,0.516336721500959,0.052,0.035,1
"6786","CCDC144NL-AS1",0.0489586242546056,2.52357554773109,0.067,0.012,1
"6787","PNO1",0.048993402117844,-0.460699787221534,0.302,0.366,1
"6788","SNX9",0.0489960133496926,-0.404977565954193,0.415,0.457,1
"6789","SLC49A3",0.0490127563536669,-2.86893035669105,0.123,0.55,1
"6790","CMIP",0.0490312096215378,-0.238929689408191,0.167,0.188,1
"6791","PALM3",0.0490459333092874,-3.38447570364469,0.012,0.126,1
"6792","TRMT10C",0.0490888662920851,-0.457580445377355,0.433,0.49,1
"6793","KMT2E-AS1",0.0491020021963727,0.562073573121069,0.125,0.082,1
"6794","ARFGAP3",0.0491611278719333,-0.136483733815927,0.529,0.523,1
"6795","HCCS",0.0491649475498472,-0.309479540675186,0.263,0.298,1
"6796","VSTM2L",0.049167917581364,2.41593482454312,0.013,0.002,1
"6797","RASAL1",0.0492150547464105,-0.518970147234993,0.006,0.01,1
"6798","MICALL2",0.0492858802878722,-0.9915546691951,0.223,0.364,1
"6799","RNF213",0.0493640759365543,-2.09232483614059,0.719,0.947,1
"6800","MAP3K2",0.0493865957322033,-0.989642345486656,0.385,0.563,1
"6801","SMIM10L2A",0.049425177282044,-0.267120488083772,0.031,0.036,1
"6802","ZNF439",0.0494493229749512,2.43672662614817,0.135,0.024,1
"6803","MECP2",0.0494495163544877,-0.377320873461896,0.313,0.344,1
"6804","INPP5K",0.0494585409148722,1.15060860720134,0.138,0.061,1
"6805","AC024075.1",0.0495223679775215,-0.710381625238279,0.015,0.027,1
"6806","CSGALNACT1",0.0496132922040614,3.51480242906571,0.227,0.019,1
"6807","LAMTOR3",0.0496992531735564,-0.890644849909832,0.329,0.492,1
"6808","PRRC1",0.0497469869024079,-0.701129419299518,0.36,0.478,1
"6809","ZNF629",0.0497654111446841,-0.407284508977432,0.144,0.169,1
"6810","UFSP1",0.0498153786104849,0.633981775603606,0.048,0.031,1
"6811","MIER1",0.0498740450869055,-0.15592220321532,0.59,0.576,1
"6812","POMP",0.0499969918349392,-1.89231978972123,0.9,0.986,1
"6813","NOL10",0.0500961324956309,-0.133697639247818,0.273,0.27,1
"6814","FARS2",0.0500997675179355,-0.215121174160967,0.113,0.125,1
"6815","NFE2L3",0.0501124196836237,1.69016617739919,0.125,0.04,1
"6816","SMIM11A",0.0501136068892052,-1.69299954701004,0.004,0.018,1
"6817","SLIRP",0.0501299736243325,-1.55652116108624,0.679,0.914,1
"6818","ALKBH4",0.0501366770425987,-0.203028347413362,0.137,0.148,1
"6819","FBH1",0.0501491190982845,-0.101591889607398,0.273,0.269,1
"6820","OST4",0.0501600391592581,-1.57319053823288,0.927,0.988,1
"6821","SELENOO",0.0501740980762704,0.730445447868001,0.177,0.104,1
"6822","CLASRP",0.0502441314227054,0.875843288347837,0.165,0.088,1
"6823","AC004241.1",0.0502815316727247,-1.60976568578823,0.033,0.096,1
"6824","AL022323.1",0.0503024169141051,2.00089732526428,0.044,0.011,1
"6825","AC104958.2",0.050348363840733,0.662095411812519,0.01,0.007,1
"6826","NIT1",0.0503673494116023,-1.15621354059669,0.258,0.455,1
"6827","FADD",0.0504133729849492,-0.888351878591472,0.202,0.336,1
"6828","EPS15",0.0504257137262901,-0.301144070372651,0.358,0.391,1
"6829","FRMD8",0.050434264016329,-1.57460484620781,0.092,0.25,1
"6830","ITGA11",0.0504658909995944,-1.19704205234763,0.013,0.033,1
"6831","SDHAF4",0.0505924236136099,-1.24662408119819,0.102,0.218,1
"6832","ZNF777",0.0506045308043057,0.523958988275778,0.1,0.067,1
"6833","TCTEX1D4",0.0506131482972659,1.29040394245926,0.019,0.008,1
"6834","MRPL10",0.0506239078007736,-0.248541691923787,0.219,0.242,1
"6835","CIAO3",0.0506491013182898,-0.496602334206539,0.138,0.179,1
"6836","NACC2",0.0506645304838604,1.5502840534243,0.158,0.053,1
"6837","AP003119.3",0.0506751879580527,-2.15481381695833,0.012,0.063,1
"6838","SLC4A11",0.0507140728967791,0.628928547877321,0.102,0.063,1
"6839","PPP3CB",0.0507311727202462,-0.109541308775094,0.313,0.307,1
"6840","COL8A2",0.0508110832896199,1.33347266435115,0.01,0.004,1
"6841","KRIT1",0.0509373474568019,-0.353913917038029,0.375,0.411,1
"6842","ARHGEF38-IT1",0.0509441218090649,2.39804466564723,0.06,0.011,1
"6843","AKIP1",0.0509577798213676,-0.619827069506091,0.263,0.35,1
"6844","AC107958.3",0.0510164037430948,2.9184351650723,0.021,0.003,1
"6845","MXI1",0.0510289667830273,-1.07850030824683,0.34,0.529,1
"6846","AL604028.1",0.0510784992628635,0.678969230376915,0.021,0.014,1
"6847","ZNHIT6",0.0511192886246197,-0.394594603999195,0.327,0.378,1
"6848","ARL4D",0.0511255227756871,-1.66806785372463,0.087,0.24,1
"6849","SLC11A2",0.051158053800321,-0.873257778089711,0.288,0.408,1
"6850","PPP1R12B",0.0512001538922324,-0.473323614895646,0.15,0.183,1
"6851","ERICH6-AS1",0.051217389202787,-0.423392487252762,0.042,0.058,1
"6852","LINC01004",0.0512313512981358,0.603924541747425,0.073,0.046,1
"6853","CCDC186",0.0512387831939969,-0.416567285960705,0.6,0.659,1
"6854","EBNA1BP2",0.0512405164183955,-0.475442771694072,0.488,0.579,1
"6855","RNF115",0.0512647850425093,-1.50333278922798,0.421,0.732,1
"6856","TRMT9B",0.0513274038607361,1.83270529104642,0.09,0.024,1
"6857","GRAMD2A",0.0513305499350962,1.26635846849261,0.035,0.016,1
"6858","TMEM167B",0.0514002497748204,-0.490824192330216,0.308,0.364,1
"6859","MOSPD3",0.0514005864399636,-0.641652667009822,0.188,0.258,1
"6860","COBLL1",0.0514234153082719,-1.0298077873168,0.304,0.477,1
"6861","DNAJC5",0.0515882160882903,-0.910855546952946,0.208,0.33,1
"6862","AL109840.2",0.0516022892452787,-0.639560288048582,0.01,0.016,1
"6863","TCP1",0.0516339449423311,-0.436501970411249,0.713,0.78,1
"6864","AC092944.1",0.0517173399632947,-1.44589151387301,0.035,0.091,1
"6865","PPFIA3",0.0517418319378061,-0.5464508836571,0.06,0.082,1
"6866","GPR39",0.0517566033026505,0.459003546435008,0.063,0.048,1
"6867","SLC9A9",0.0517626075411909,-1.80038308238364,0.002,0.013,1
"6868","STXBP2",0.0517949712203147,-0.702030320435795,0.315,0.444,1
"6869","EEF1AKNMT",0.0518175276493073,-1.05691416986662,0.167,0.302,1
"6870","FPGT",0.0518433774513586,-0.731528602790693,0.16,0.242,1
"6871","TMEM106B",0.051962105808232,-1.34762120519408,0.446,0.721,1
"6872","SPTY2D1",0.0520997727964101,-0.619942211785475,0.417,0.528,1
"6873","PRDX5",0.0521024975436392,-1.94098969835957,0.829,0.983,1
"6874","LACTB2",0.0521239060646942,-1.03095420686585,0.242,0.4,1
"6875","Z95331.1",0.0521790170102189,0.993536620313023,0.085,0.043,1
"6876","CXCL3",0.0522187638488658,1.30490351215438,0.181,0.059,1
"6877","EIF5B",0.052285642615387,-0.411722815457863,0.81,0.849,1
"6878","MAF1",0.0523438700445493,-0.372771741112519,0.35,0.387,1
"6879","EIF4E3",0.0523506267417719,-0.267392806021011,0.244,0.264,1
"6880","MED10",0.0523568762068456,-1.36826769980324,0.329,0.595,1
"6881","SVBP",0.0524284829854202,-0.609041840988091,0.219,0.303,1
"6882","TTN",0.0524600780635975,0.918435165072306,0.015,0.01,1
"6883","ROBO2",0.0525688485633722,-1.1846583278918,0.015,0.034,1
"6884","SH3GLB1",0.0525773354815703,-0.43510954266485,0.738,0.794,1
"6885","AC006942.1",0.0526958634862956,-0.683600849007793,0.025,0.04,1
"6886","ARHGEF39",0.0527336319595149,2.50339766579346,0.067,0.012,1
"6887","LMBRD2",0.0529192211693339,-0.528545226709293,0.24,0.299,1
"6888","DNM1L",0.0529214976203161,-0.151584761961643,0.467,0.464,1
"6889","ANKRD49",0.0529683106232015,0.156538340408678,0.2,0.164,1
"6890","PPP2R5A",0.0529739450106666,-0.80192680027728,0.329,0.468,1
"6891","B2M",0.0530436527668507,-2.41904218812726,1,0.999,1
"6892","ACTR2",0.0530946188107205,-0.852516773335649,0.806,0.905,1
"6893","EIF4B",0.0531266417032687,-0.220433021824599,0.958,0.948,1
"6894","STAM-AS1",0.0532734224860787,1.11733923348638,0.038,0.018,1
"6895","VPS13A",0.0535034319788438,1.43506053603031,0.429,0.165,1
"6896","KDM5B",0.053578523152476,-1.01781015043053,0.7,0.843,1
"6897","SLC22A5",0.0536577411217011,-0.436137692942645,0.121,0.156,1
"6898","DLL4",0.0537239740745704,1.22328974660073,0.01,0.005,1
"6899","RECK",0.053802913413105,-0.644089946529096,0.033,0.051,1
"6900","AC005670.3",0.0540396011348069,0.16297322728871,0.221,0.187,1
"6901","AC130895.1",0.0540889767075081,-1.54722840727651,0.012,0.037,1
"6902","SNX18",0.0541428701561471,-0.24598622454569,0.185,0.21,1
"6903","KBTBD2",0.0541447286541263,0.147300430927454,0.215,0.183,1
"6904","ABCB1",0.0542380286874192,1.33347266435115,0.01,0.004,1
"6905","AC017002.1",0.0543356392679708,4.67332266723577,0.015,0.001,1
"6906","POLDIP3",0.0543782193097257,0.298665305552334,0.171,0.13,1
"6907","FZR1",0.0543811493499282,0.872089327269403,0.171,0.095,1
"6908","CIR1",0.0543894997808485,-0.888000403733931,0.46,0.622,1
"6909","ZNF585A",0.0544911723498755,-0.616393902174208,0.219,0.294,1
"6910","PPM1J",0.0545129391818964,-2.59029174982177,0.031,0.172,1
"6911","ZNF547",0.0545686350967286,1.5908605070438,0.062,0.021,1
"6912","MEF2A",0.0546106032805251,-0.694623550604577,0.198,0.277,1
"6913","TNFRSF19",0.0546473088217043,2.31306645368931,0.071,0.013,1
"6914","TUBA4A",0.0546723436633393,-1.47837345857417,0.173,0.397,1
"6915","TNRC6C",0.0546760030328329,-0.72694687893338,0.219,0.31,1
"6916","BSDC1",0.0547004297465228,-0.227936060293415,0.387,0.395,1
"6917","SRP68",0.0547560825924618,-0.877859582998615,0.346,0.504,1
"6918","CYHR1",0.0547903636241198,-0.537334125111887,0.381,0.482,1
"6919","DNASE1L1",0.0548411120432027,-0.655031696811022,0.09,0.134,1
"6920","IPO5",0.0549062551688093,0.221733441119826,0.371,0.29,1
"6921","CUL7",0.0549134683531244,-0.30270000560428,0.152,0.173,1
"6922","AP003307.1",0.0549552047154558,1.73786291943048,0.073,0.022,1
"6923","BCAT2",0.0549658812359195,-0.950442104599482,0.167,0.28,1
"6924","AC131235.2",0.0549668236451065,1.04396604715616,0.01,0.005,1
"6925","CEACAM7",0.0549668236451253,1.00089732526428,0.01,0.005,1
"6926","C2orf76",0.0549760048821185,-1.69782346613839,0.158,0.434,1
"6927","GLIPR1",0.0550895924063899,1.26533017547624,0.131,0.055,1
"6928","CDKN2B-AS1",0.0552231814037364,-0.151954162819093,0.027,0.03,1
"6929","PTPRG",0.0552413341998634,0.323488575778527,0.088,0.069,1
"6930","ANKRD16",0.05526407963687,-0.282844269110945,0.106,0.126,1
"6931","BLNK",0.055301615173682,0.26922807668066,0.104,0.089,1
"6932","STK4",0.0553239917138534,-0.88075449972613,0.242,0.362,1
"6933","ANTXR2",0.0553601084561929,1.27131618828858,0.096,0.04,1
"6934","ZNF827",0.0553958178385931,0.234035036608209,0.198,0.156,1
"6935","SLC4A7",0.0554116547460162,0.685343872381057,0.579,0.403,1
"6936","DNASE1",0.0554482122033265,-0.42609435875219,0.14,0.169,1
"6937","AC005072.1",0.0554933852544569,0.159443264576099,0.023,0.022,1
"6938","DOLK",0.0555011525053987,0.113228709593278,0.119,0.106,1
"6939","FPGS",0.0555440630740302,-0.278711305105032,0.133,0.15,1
"6940","AC084809.2",0.0555891676863409,-2.37107145212268,0.002,0.027,1
"6941","WDYHV1",0.0556135349835528,-0.79825803406764,0.152,0.241,1
"6942","ARHGEF2",0.0556176076073375,-1.59919708662018,0.098,0.256,1
"6943","GTF2E2",0.0556640271271402,0.388344085152634,0.235,0.172,1
"6944","BCL3",0.0556761069143524,-0.649596939698974,0.298,0.391,1
"6945","PCBP4",0.0557077159008246,0.433008337902063,0.104,0.073,1
"6946","MTO1",0.0557521166901453,0.110023710531825,0.123,0.106,1
"6947","DSE",0.0557698110108911,0.822676182266874,0.094,0.049,1
"6948","AC002470.1",0.0558479186381649,2.40386199224255,0.052,0.01,1
"6949","AP3M1",0.0558753711757318,-0.437202291421833,0.252,0.3,1
"6950","RAD54L2",0.0559061173553021,-0.335506092138964,0.152,0.179,1
"6951","GGT7",0.0559226735469555,-0.104213573872896,0.148,0.144,1
"6952","UFSP2",0.056013284464303,-0.511258127888537,0.325,0.419,1
"6953","ERCC1",0.0560274078539487,-1.08034747341686,0.402,0.605,1
"6954","B3GNTL1",0.0560405857390113,-0.775137833580521,0.046,0.084,1
"6955","TRIM45",0.0561064591276047,0.48959186626843,0.048,0.034,1
"6956","STUM",0.0561254306847421,2.78255173699053,0.094,0.014,1
"6957","PLCD3",0.0562132115000496,0.637415013765149,0.117,0.07,1
"6958","AP000553.2",0.0562137130410492,0.959077149569651,0.01,0.006,1
"6959","RAB9A",0.0562844585205246,-0.456781984039401,0.288,0.341,1
"6960","WWC2-AS2",0.0564423995129536,0.662095411812519,0.01,0.007,1
"6961","AP000547.3",0.0564507220024176,4.18565736786953,0.129,0.007,1
"6962","FKBP1A",0.0564526349465374,-1.45037931744589,0.556,0.847,1
"6963","UBAC2",0.0564663613457455,-0.171294995583707,0.335,0.329,1
"6964","AC004264.1",0.0565607225817673,4.08836016651462,0.073,0.005,1
"6965","ZNF507",0.0565969629361532,0.454867771865802,0.173,0.121,1
"6966","MVD",0.0566033175712309,-1.17597189225018,0.31,0.485,1
"6967","BLZF1",0.0566135008614866,-0.49322309047107,0.313,0.381,1
"6968","KLHL7",0.056624425206204,0.311378893500532,0.194,0.147,1
"6969","ARHGAP10",0.0567790272004809,1.99384256773033,0.133,0.032,1
"6970","LRRC4C",0.0568118741364987,1.11718044255112,0.133,0.06,1
"6971","TMEM35B",0.0568154672315545,-1.05008660345453,0.242,0.41,1
"6972","ABCC2",0.0569869402538811,-3.89002029486832,0.056,0.671,1
"6973","GATA6",0.057008382700251,1.53992354181858,0.037,0.012,1
"6974","CCDC148",0.0570288559664537,1.12667709806572,0.058,0.025,1
"6975","AC108471.2",0.057047937808089,-0.233567928372745,0.015,0.02,1
"6976","MYO7A",0.0571082519265142,0.683218703378273,0.029,0.018,1
"6977","DLG4",0.0571674016770244,0.542926029980098,0.069,0.048,1
"6978","RAP2B",0.0571756346453282,0.37625112307064,0.356,0.279,1
"6979","TCAF1",0.057192993192537,1.53377131483698,0.573,0.226,1
"6980","FAM217B",0.057258201470983,-0.749202968658129,0.252,0.347,1
"6981","NUP205",0.0573397712060814,1.77250658603694,0.213,0.064,1
"6982","AP006284.1",0.0573565478070993,-1.34459924076149,0.033,0.083,1
"6983","WASF1",0.0573802055555902,0.772356905584361,0.108,0.064,1
"6984","ZRANB1",0.0573978842720774,-0.147528097306054,0.296,0.292,1
"6985","ZNF784",0.0574259011835055,0.103467058904825,0.05,0.046,1
"6986","UBAC1",0.0574524485311974,0.430379091020501,0.406,0.292,1
"6987","TMLHE",0.0574598938195493,0.141392131530763,0.133,0.114,1
"6988","LINC00930",0.0575756428106181,0.624252060667847,0.025,0.016,1
"6989","FADS3",0.0576208945311221,-2.2941094703078,0.106,0.397,1
"6990","ZNF414",0.0576291383005017,-0.593022951988432,0.158,0.215,1
"6991","MANSC1",0.0576566240483654,-0.161085174571221,0.267,0.268,1
"6992","FAM13A-AS1",0.0577583399776814,-0.176722067968035,0.019,0.023,1
"6993","CHRM3",0.0577845561003341,2.1814695709061,0.013,0.003,1
"6994","OSER1-DT",0.0578188496839451,-0.658212067436848,0.054,0.081,1
"6995","TEX22",0.0578227928831165,-0.303957256264143,0.013,0.018,1
"6996","TMEM161B",0.0578344737671655,-0.242876706065299,0.206,0.22,1
"6997","HEXB",0.0578609103089576,-1.69207481656198,0.367,0.712,1
"6998","ZNF322",0.0579143901458809,-0.133555094228465,0.406,0.389,1
"6999","RIC8B",0.0579537245748714,-0.477917770941612,0.127,0.165,1
