"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"267","MCC",4.97685875866433e-08,0.563214098291934,0.175,0.099,0.000910068392609359
"268","UFD1",5.13477064763538e-08,0.31449309594345,0.385,0.273,0.000938944160626605
"269","EEF1D",5.31299558026371e-08,0.167328351746808,0.994,0.992,0.000971534371807022
"270","PLAC9",5.37417507953499e-08,-0.781033027901756,0.146,0.242,0.000982721655043768
"271","CMYA5",5.40449411974263e-08,1.37610883974894,0.143,0.074,0.000988265794736138
"272","SMARCA5",5.40799472226624e-08,-0.298915276925904,0.559,0.562,0.000988905914913605
"273","SDCBP",5.57112763483995e-08,0.377424351669906,0.736,0.694,0.00101873639930683
"274","FAU",5.72254136871266e-08,0.123149110866231,1,1,0.0010464239146828
"275","PFN2",5.73515611187078e-08,0.774266302137898,0.274,0.155,0.00104873064661669
"276","IGFBP6",6.11286014819031e-08,0.735526686835133,0.402,0.316,0.00111779760669808
"277","AGAP3",6.24982578248478e-08,1.06981494856659,0.168,0.079,0.00114284314258517
"278","SSH1",6.30714237762743e-08,0.727833805798957,0.294,0.177,0.00115332405517295
"279","MAF1",6.4181468746674e-08,0.565911763456232,0.317,0.201,0.00117362233750168
"280","WHAMM",6.76830057783069e-08,0.942441521630251,0.188,0.098,0.00123765144366212
"281","SEC13",7.2173138059006e-08,0.40654728010659,0.399,0.277,0.00131975800254698
"282","DYRK2",7.3154023530518e-08,0.688625645825836,0.295,0.186,0.00133769447427905
"283","ST3GAL4",7.71060655741159e-08,0.982719532516472,0.169,0.084,0.00140996151508828
"284","STAG2",7.71643791549645e-08,0.284105834578875,0.454,0.34,0.00141102783722768
"285","ESRRA",7.73508382966542e-08,1.02283627989474,0.179,0.092,0.00141443742909262
"286","ZFP91",8.0069169069576e-08,0.28476512036519,0.528,0.403,0.00146414482560627
"287","PDIA3",8.25846468035931e-08,-0.31815589875771,0.856,0.908,0.0015101428514505
"288","SEC23A",8.27744741284218e-08,0.471805100773565,0.409,0.282,0.00151361403391232
"289","HAGHL",8.62148968726446e-08,1.28392241393901,0.116,0.047,0.00157652560421318
"290","SPON2",8.64669750169919e-08,1.04853294334762,0.275,0.174,0.00158113510516071
"291","XPOT",8.68285251784678e-08,0.802953763192279,0.253,0.144,0.00158774641141346
"292","PDE12",9.32967460071194e-08,0.587644137112493,0.153,0.085,0.00170602429748619
"293","OSER1",9.64699897587515e-08,0.74243657941923,0.262,0.155,0.00176405023272853
"294","TENT4B",9.76508901168934e-08,0.427179464919246,0.157,0.098,0.00178564417667751
