"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"6505","GOLGA8N",0.00187818443930525,1.1622809705643,0.021,0.01,1
"6506","SYNGR1",0.00188243040812342,-1.83820634409694,0.049,0.156,1
"6507","HLA-DRB1",0.00188301890886596,-1.06250596591253,0.032,0.062,1
"6508","VPS52",0.00189124913235941,0.369178748119774,0.189,0.15,1
"6509","TMEM168",0.00190056226676149,0.260289174368619,0.085,0.071,1
"6510","AL596202.1",0.00190264340853077,1.28781185264816,0.016,0.006,1
"6511","RORA",0.00190904595220327,0.198619714474112,0.159,0.14,1
"6512","CAMKK1",0.00191062486527119,0.755915773299905,0.021,0.013,1
"6513","FAM218A",0.00191373115828745,0.205759607231179,0.025,0.02,1
"6514","CEP192",0.00191446471484598,0.158660654885602,0.159,0.149,1
"6515","FARS2",0.00191486049787212,-0.201630942779385,0.118,0.13,1
"6516","PLAA",0.00192026024191221,0.202329131204366,0.183,0.173,1
"6517","GOLGA8R",0.00193158582598051,1.02210331251604,0.015,0.007,1
"6518","ILF3-DT",0.00193784429507079,0.112316593162899,0.153,0.143,1
"6519","FAM160B2",0.00193877297727893,-0.523659177881679,0.091,0.121,1
"6520","AC112496.1",0.00193994194068008,1.24869572238177,0.013,0.005,1
"6521","ABHD5",0.00194598926618042,0.279734193935528,0.45,0.403,1
"6522","MFSD12",0.00195115981482179,-0.315946179764345,0.173,0.208,1
"6523","ZNF510",0.00195573108106276,0.10338728151073,0.054,0.054,1
"6524","MIB2",0.00196741186239637,-0.195716379030586,0.175,0.201,1
"6525","SGCE",0.00196809147030403,-1.31020680089844,0.006,0.021,1
"6526","AC011330.2",0.00197001257440017,0.724422763875354,0.029,0.018,1
"6527","ZNF232",0.00197231349324189,-1.36128098549271,0.013,0.034,1
"6528","RAPGEF4",0.00197243451154715,0.67772036680098,0.07,0.043,1
"6529","AC008443.1",0.00197700705646147,0.435358476936809,0.108,0.084,1
"6530","ULK4",0.00198116361928048,0.46925872398569,0.08,0.057,1
"6531","XKR8",0.0019816866308869,-0.242380442309443,0.077,0.092,1
"6532","SOSTDC1",0.001981952416019,-1.19527103405378,0.005,0.01,1
"6533","SHC2",0.00198321809369159,-0.313084002976807,0.101,0.121,1
"6534","FAM117A",0.00198809101820453,0.474507664259367,0.15,0.111,1
"6535","MAD2L1BP",0.0019894042618135,-0.127448301934916,0.165,0.18,1
"6536","GRIP2",0.00199148015665089,2.07981881037233,0.01,0.002,1
"6537","C3orf52",0.00199263110905813,0.125622499985451,0.171,0.162,1
"6538","AC011472.3",0.00199847914858733,0.79144327519599,0.022,0.015,1
"6539","MFN2",0.00199904052426168,0.224149694703876,0.308,0.264,1
"6540","RTP4",0.00200580224944749,-0.312875000366015,0.101,0.123,1
"6541","QTRT2",0.00200977187149093,0.182934641782641,0.169,0.148,1
"6542","AC097534.2",0.00201182942044579,-0.796139925684303,0.014,0.027,1
"6543","UBXN11",0.00201298093743499,-0.454530396196198,0.048,0.068,1
"6544","SETDB1",0.00201442780461068,0.362333014619345,0.221,0.177,1
"6545","AL139407.1",0.00202070657616529,0.970329662791987,0.02,0.009,1
"6546","TRMT61A",0.00202396089271659,-0.191147438820867,0.109,0.122,1
"6547","FBXW9",0.00203691725945174,-0.582691062734087,0.085,0.123,1
"6548","AC025423.1",0.0020386699327364,1.36675148390348,0.02,0.008,1
"6549","AC107375.1",0.00203913411181386,0.878184949202676,0.026,0.013,1
"6550","METTL22",0.00204252897008077,0.47860041889325,0.104,0.076,1
"6551","HEXA-AS1",0.00207239777927944,1.03675008848044,0.01,0.004,1
"6552","SLC24A1",0.00207296960084391,0.349677970544543,0.057,0.044,1
"6553","GPD2",0.00207842625047112,0.284502123197079,0.594,0.527,1
"6554","P4HA3",0.00207997091646378,0.368504455007235,0.018,0.014,1
"6555","IER2",0.00208590319637136,-0.149108169076208,0.923,0.946,1
"6556","TP63",0.00209720225834464,-0.580222807143338,0.007,0.013,1
"6557","AC239799.1",0.00209886966062292,0.677259907717048,0.038,0.022,1
"6558","ZNF283",0.00209971508946883,0.504417922795695,0.094,0.069,1
"6559","QARS",0.00210194193073124,-0.210015654805183,0.319,0.358,1
"6560","DPY19L3",0.00210537141204137,0.38797601457359,0.139,0.105,1
"6561","VPS33A",0.00210683058029171,0.430985536590175,0.267,0.202,1
"6562","C8orf37",0.00211588043814133,0.584271230484909,0.062,0.041,1
"6563","GGPS1",0.00211612731242543,0.215210422501098,0.773,0.671,1
"6564","HIVEP2",0.00211814318886811,0.229891876718976,0.117,0.1,1
"6565","AL353194.1",0.00212678497123381,0.289849845699153,0.049,0.038,1
"6566","TMSB15B",0.00213702210307874,0.702849351927001,0.016,0.01,1
"6567","BCORL1",0.00213775664293172,0.447627393203506,0.087,0.064,1
"6568","AC010186.3",0.00214178239207001,0.299017307356038,0.029,0.022,1
"6569","PPP3CB-AS1",0.00214264532762432,0.448238520678213,0.059,0.044,1
"6570","TRIOBP",0.00214990049975332,-0.859153282541855,0.152,0.234,1
"6571","AL118522.1",0.00215103615365218,-0.267287847511033,0.041,0.05,1
"6572","AC012063.1",0.00215385500312894,0.535498294148515,0.015,0.01,1
"6573","SPACA6",0.00215655218367391,-0.123931068718253,0.15,0.162,1
"6574","ASXL1",0.00216248041540711,0.186399534477245,0.326,0.29,1
"6575","SSBP3",0.00216772339990062,0.297676914010178,0.316,0.252,1
"6576","ABHD12",0.00216835615715761,0.145572511620485,0.523,0.461,1
"6577","DNAJC11",0.00217061805669387,0.163664585363827,0.189,0.167,1
"6578","LRRC8E",0.00218955387540905,0.501629538246596,0.123,0.09,1
"6579","PSMG3-AS1",0.00218972898354258,-0.498758230883783,0.064,0.087,1
"6580","MAP4K2",0.00219018286338958,-0.141111172885636,0.124,0.132,1
"6581","SYT17",0.00219971218065879,0.454150427409537,0.44,0.341,1
"6582","MLKL",0.00219987391386798,0.155085469160094,0.023,0.021,1
"6583","ARMC6",0.00220143273966887,-0.149937913343136,0.098,0.103,1
"6584","AP000866.1",0.00220518408138826,0.394454412693332,0.011,0.007,1
"6585","TFAM",0.00220646566329273,0.134292035223335,0.585,0.547,1
"6586","PLEKHM1",0.0022096703490738,0.352327767676716,0.178,0.141,1
"6587","ZNF236",0.00221131637734517,0.269009984244908,0.084,0.073,1
"6588","PNMT",0.00221187992138797,-2.75014780858565,0.004,0.025,1
"6589","RASIP1",0.00221345925302415,-0.252863613148878,0.12,0.139,1
"6590","HOXB-AS3",0.00221393812082002,0.252513614200216,0.8,0.638,1
"6591","GUCY2D",0.00221683908768047,-0.394112377960087,0.043,0.056,1
"6592","HULC",0.00222098477680398,0.402275708366183,0.136,0.1,1
"6593","RCCD1",0.00222233413439946,-0.311157506066878,0.118,0.144,1
"6594","PXMP4",0.00222698391309567,-0.248282469232931,0.3,0.335,1
"6595","SLC35D1",0.00223990884576688,0.330051379867665,0.162,0.133,1
"6596","NEMP1",0.00224218592529476,-0.152517660264959,0.116,0.127,1
"6597","TULP3",0.00225188981961196,0.207434331493129,0.21,0.191,1
"6598","DDIT4",0.0022523239258934,-0.251288711289432,0.178,0.191,1
"6599","ZNF613",0.00226025058561912,0.609636190115871,0.048,0.031,1
"6600","PAX2",0.00226234509143662,0.793576105007488,0.098,0.058,1
"6601","EML3",0.00226742521024309,-0.305725383811009,0.052,0.067,1
"6602","CHAC1",0.00227497799747134,-0.954204771916554,0.016,0.029,1
"6603","GLOD5",0.00227889450137156,-0.519144369658149,0.029,0.039,1
"6604","OLA1",0.00228487186545181,0.261614995496408,0.873,0.816,1
"6605","XDH",0.00228796236797028,-0.206952839101421,0.013,0.016,1
"6606","HCST",0.0022972476886911,-0.372640847657262,0.039,0.049,1
"6607","PPFIA4",0.00229907409038752,-0.932092997870837,0.014,0.026,1
"6608","MIR4453HG",0.0022996037259077,0.335243682644995,0.032,0.024,1
"6609","IGFBP3",0.00231032282035608,-2.79242110496041,0.019,0.055,1
"6610","LENG9",0.00233504852012127,0.352399436580898,0.091,0.072,1
"6611","BORCS6",0.0023387573889351,-0.385739951768721,0.079,0.1,1
"6612","ZFAND2A",0.00234864742311135,-0.135891001070455,0.213,0.22,1
"6613","AL357568.1",0.00235662938036579,1.31428406400935,0.011,0.004,1
"6614","OSCP1",0.00235960014230275,-0.693008428557008,0.065,0.105,1
"6615","LMBRD1",0.00236110170256039,0.288184074596322,0.551,0.457,1
"6616","NDRG2",0.0023649132720515,-1.25664060331153,0.076,0.122,1
"6617","TPBG",0.00236886311131864,0.260602521789576,0.606,0.527,1
"6618","IL1RAP",0.00237296181236855,0.303354503851089,0.145,0.12,1
"6619","LDAH",0.00238025361679256,0.307151802645521,0.131,0.103,1
"6620","HIST1H2AI",0.00239121262438218,-1.29304624974026,0.005,0.012,1
"6621","PRPH",0.00239175621493973,-0.549793448060197,0.016,0.025,1
"6622","AC009961.1",0.00239609803904378,0.69445110344114,0.03,0.02,1
"6623","RBM38",0.00239675691621411,-0.352239316580566,0.099,0.123,1
"6624","KCNF1",0.00239897656688449,-0.215961267002739,0.051,0.057,1
"6625","ZNF559",0.00240176782410147,0.44081646993828,0.039,0.029,1
"6626","MOAP1",0.00241369864320833,0.241573855091305,0.209,0.177,1
"6627","TANGO2",0.00241560391416316,0.423126394665426,0.132,0.102,1
"6628","AP3M1",0.00241693207594817,0.339365242356638,0.325,0.268,1
"6629","ADCY6",0.00242776602774789,0.274985855031017,0.303,0.258,1
"6630","HLA-G",0.00243109554833734,0.404739014954852,0.055,0.039,1
"6631","RNF34",0.00243526659484898,0.402022114946255,0.442,0.351,1
"6632","SGCB",0.00243895760518156,0.106779893773453,0.29,0.262,1
"6633","PRR19",0.00244395232258454,-0.358718471424893,0.03,0.037,1
"6634","POLR3E",0.00244412157774558,0.387833340975488,0.367,0.291,1
"6635","FOSL1",0.00244620106606157,-1.49207965564521,0.031,0.077,1
"6636","ZNF436",0.00245020466958347,0.411655495254989,0.067,0.049,1
"6637","CHIC2",0.00245679985263347,-0.113482194773701,0.186,0.187,1
"6638","NBPF20",0.00246223770317695,0.523969045250208,0.042,0.028,1
"6639","BASP1",0.00248016604390036,-0.97385571742173,0.026,0.04,1
"6640","ME3",0.00248369745479162,-0.162733104196807,0.13,0.148,1
"6641","YWHAB",0.00248596382292592,0.208015703807009,0.994,0.986,1
"6642","PNO1",0.00250222646825045,0.319775867522835,0.392,0.329,1
"6643","COQ3",0.00250420665846679,-0.287480792276343,0.089,0.11,1
"6644","RABGGTA",0.00250462260902086,-0.487532674506825,0.077,0.107,1
"6645","SLX4",0.00252050806908922,0.458985200838102,0.122,0.088,1
"6646","ECT2",0.00252184259571529,-0.435038173699273,0.323,0.354,1
"6647","LINC00476",0.00252394316872857,0.382188128511152,0.124,0.097,1
"6648","C1orf112",0.0025307040542137,-0.554038875339683,0.041,0.059,1
"6649","MICAL2",0.00254182301734767,-0.293265121779048,0.097,0.113,1
"6650","CCNJL",0.00254225745046259,0.503540543703595,0.138,0.097,1
"6651","NCAPG2",0.00255525326962647,-0.950763008946124,0.054,0.097,1
"6652","MSTO1",0.00258120604487053,0.329047416681089,0.185,0.148,1
"6653","STARD4",0.0025826982037847,0.169492595713634,0.19,0.172,1
"6654","DTX2",0.00258338235023372,-0.354891440614893,0.089,0.112,1
"6655","FAT2",0.00258809599877245,-0.870140507128078,0.004,0.011,1
"6656","AP3M2",0.00259609054959395,0.276499401549878,0.151,0.124,1
"6657","ATP6V1E2",0.00259997485538773,0.344929381454177,0.191,0.144,1
"6658","CTDSP2",0.00260692788573047,0.267279365900147,0.486,0.396,1
"6659","PTPRG",0.00260694270416567,0.444051938979678,0.079,0.061,1
"6660","COQ4",0.00261047566325885,-0.416272390158666,0.226,0.293,1
"6661","ZNF699",0.00261294214282189,0.210779488255489,0.036,0.032,1
"6662","AC015871.4",0.00262553486372822,0.381630372335748,0.044,0.033,1
"6663","AL360270.2",0.0026296181312439,0.954553936409601,0.033,0.017,1
"6664","NOL9",0.00263438952692177,0.302570643445558,0.244,0.202,1
"6665","TMEM203",0.00263577964851463,-0.170940293854423,0.268,0.294,1
"6666","VWA5B2",0.00263656771917959,-0.531205986935027,0.024,0.032,1
"6667","METTL17",0.00264654697910354,0.341389294171946,0.164,0.13,1
"6668","SMOC2",0.00264979153141022,0.52263479716084,0.289,0.216,1
"6669","ZXDC",0.00265035216997991,0.435526607384927,0.114,0.086,1
"6670","COL15A1",0.00265140071976783,-3.32957212576538,0.002,0.02,1
"6671","ZNF846",0.00265212736461958,-0.182587107086951,0.085,0.092,1
"6672","USP51",0.00265613047962607,0.644768919063157,0.159,0.104,1
"6673","CBR4",0.00266389233057431,0.117707934477038,0.359,0.334,1
"6674","CHCHD3",0.00266414611830897,-0.184630696154512,0.272,0.295,1
"6675","TEAD4",0.00266622757603494,-0.26581970453404,0.099,0.117,1
"6676","PPP1R21",0.00266771714661859,0.313712586465378,0.171,0.139,1
"6677","BPNT1",0.00266893699260181,0.412464457948252,0.505,0.412,1
"6678","ARHGEF19",0.00267388837831216,-0.317265230313763,0.076,0.092,1
"6679","RAD51D",0.00267519942164434,0.387990937178314,0.144,0.112,1
"6680","INSYN2A",0.00269316287400143,1.66220736742966,0.017,0.006,1
"6681","SLF1",0.00271372476291489,-0.426840354140526,0.12,0.156,1
"6682","ZNF691",0.00271742079131999,-0.443291809832144,0.041,0.056,1
"6683","PDLIM4",0.00273087717898573,-1.05612110398624,0.075,0.137,1
"6684","AL031846.2",0.00273312957564646,0.762874122999219,0.017,0.01,1
"6685","AL355816.2",0.00273610734554973,0.861461902271035,0.054,0.029,1
"6686","STC2",0.00274118113722458,0.385559404973419,0.711,0.606,1
"6687","HIST1H2BG",0.00274129945118216,0.684439964607348,0.134,0.089,1
"6688","FLT3",0.00275442728386572,0.575004604004896,0.169,0.118,1
"6689","PTGES2",0.00275691631921148,-0.363124685476403,0.18,0.236,1
"6690","PFKFB4",0.00277209848419119,-0.46569441911695,0.055,0.072,1
"6691","CDKL5",0.00279797238274022,-0.123741095800884,0.053,0.057,1
"6692","CLK1",0.00279940693795083,0.174834020907383,0.238,0.208,1
"6693","TVP23B",0.00280622793258814,0.288065068101355,0.21,0.173,1
"6694","MIR2052HG",0.0028078614140678,0.984040700909983,0.047,0.025,1
"6695","GSR",0.00280910005460789,0.311929924176323,0.412,0.359,1
"6696","MID2",0.00281570368322501,0.534505386304169,0.073,0.052,1
"6697","RBBP9",0.00281576852332308,0.274391336885836,0.124,0.101,1
"6698","AL096870.8",0.00281809611104734,-0.390772282202114,0.07,0.089,1
"6699","CEP85L",0.00282114274683101,0.316628004477647,0.043,0.037,1
"6700","FAM110B",0.00282222501164677,0.451247757990257,0.096,0.069,1
"6701","AL139424.2",0.00283256880888813,1.48420906545166,0.014,0.005,1
"6702","TOMM40L",0.00283582324344196,0.580397862775115,0.135,0.091,1
"6703","NDEL1",0.00287169366649125,0.107143726533154,0.145,0.138,1
"6704","ZDHHC3",0.00287335573541075,0.285559545926405,0.572,0.491,1
"6705","ZNF765",0.00288032954666745,0.439222949761188,0.124,0.094,1
"6706","GMEB1",0.00288639031965939,0.285077506958539,0.162,0.138,1
"6707","LINC01348",0.00288655470341941,0.310214399700302,0.053,0.041,1
"6708","KCTD18",0.00288936283653837,0.361980806040645,0.173,0.137,1
"6709","SPRED3",0.00289937150061865,0.700358080299671,0.078,0.048,1
"6710","FAM135A",0.00290306273637884,0.503317888399366,0.08,0.059,1
"6711","NOMO2",0.00290424582347992,0.77476453404936,0.026,0.015,1
"6712","AL359921.2",0.00291471966656741,1.07035848112326,0.012,0.005,1
"6713","LARGE2",0.00291550639846446,-0.430586728242203,0.025,0.036,1
"6714","TCEA3",0.00292326726635791,0.478367356689565,0.698,0.546,1
"6715","UPP1",0.00293028403601004,-0.205020485422646,0.172,0.195,1
"6716","LUC7L",0.00294223853839022,0.272031576957277,0.472,0.414,1
"6717","AC027097.2",0.00294521046332847,-0.119536910948911,0.019,0.019,1
"6718","NAE1",0.00295069850133634,0.151912456998671,0.67,0.603,1
"6719","ZNF513",0.00295346575709487,0.458532317392631,0.116,0.085,1
"6720","ARRDC1-AS1",0.0029615642934445,-0.342713225453442,0.088,0.111,1
"6721","ZNF529",0.00296165854473216,0.37378507575801,0.112,0.09,1
"6722","AC073896.3",0.00296866871410996,0.718181005682992,0.026,0.015,1
"6723","NCS1",0.00297192759667647,-0.912784844536573,0.033,0.06,1
"6724","XRCC3",0.00299522948407818,-0.541980458529202,0.033,0.05,1
"6725","UFM1",0.00299626728396722,0.188164194695969,0.778,0.696,1
"6726","TBC1D14",0.00300153471949034,0.287755900621123,0.302,0.253,1
"6727","DDX20",0.00301887193742233,0.215724833839796,0.206,0.173,1
"6728","AL356966.1",0.00302194739184975,1.26244513248973,0.012,0.005,1
"6729","GSTCD",0.00302453824972025,0.275012670040408,0.164,0.143,1
"6730","ALDH3A1",0.0030273439280777,-0.583504324491918,0.016,0.022,1
"6731","MYH9",0.00303193612964439,-0.382191640440201,0.548,0.586,1
"6732","S100PBP",0.00303450669178441,0.250872718480523,0.22,0.194,1
"6733","AL606834.1",0.00303985975868869,0.473888880187737,0.022,0.016,1
"6734","NF2",0.00304017285515543,0.121271997035197,0.201,0.187,1
"6735","CUL4A",0.00304051818154496,0.261520816365388,0.402,0.355,1
"6736","FIBCD1",0.00305066531264483,-0.240741152557704,0.059,0.067,1
"6737","ZYX",0.00305201690949477,-0.323049002184042,0.21,0.239,1
"6738","MFAP3L",0.00305217157302259,0.637691087822624,0.085,0.056,1
"6739","SCRIB",0.00305393823749432,-0.235339970961899,0.2,0.23,1
"6740","ATXN1L",0.00306039131085271,0.39171184616856,0.138,0.104,1
"6741","EFHC1",0.00306129185663306,0.246967795870785,0.179,0.154,1
"6742","ULBP3",0.00306611235073138,0.541249215135621,0.023,0.016,1
"6743","AL592295.5",0.00306964808362758,0.866825087038127,0.057,0.032,1
"6744","AC007566.1",0.00307004030741453,0.754196231927222,0.035,0.02,1
"6745","RASSF8",0.00308272748101444,0.156054396199411,0.155,0.141,1
"6746","ZNF665",0.00309014104659249,0.461841252423207,0.043,0.03,1
"6747","GMFB",0.00309718041552156,0.269141908243912,0.456,0.385,1
"6748","S100A3",0.003109957634543,-0.441060059471712,0.033,0.045,1
"6749","CERCAM",0.00314916278047034,-0.205810336534573,0.224,0.252,1
"6750","EPS8L1",0.00315771247837681,-0.112357619510279,0.237,0.253,1
"6751","GTPBP4",0.00315849880028063,0.277642220375082,0.601,0.517,1
"6752","ZSCAN18",0.00316293249651807,0.174559300342735,0.284,0.258,1
"6753","ZNF213-AS1",0.00316513529059957,0.484717862861586,0.193,0.144,1
"6754","DOLK",0.00317944675597565,-0.27931735498568,0.098,0.116,1
"6755","HLA-E",0.00317946530704042,0.158442069906474,0.884,0.819,1
"6756","CNTLN",0.00318027173154555,0.218396167473579,0.122,0.116,1
"6757","AC004837.4",0.00318679598496638,0.530775883906112,0.018,0.012,1
"6758","AC027601.1",0.00318795548998352,-0.202900322276948,0.041,0.048,1
"6759","GFOD1",0.00318882096171989,0.428812452035736,0.131,0.099,1
"6760","HSF1",0.00320087408135969,-0.13294996635802,0.279,0.302,1
"6761","MED26",0.00323054148842167,0.346464469758498,0.099,0.077,1
"6762","CKMT1B",0.00323069797062243,-0.517838763197198,0.058,0.079,1
"6763","GAS2L1",0.00324071952483372,-0.539257107006236,0.089,0.127,1
"6764","NDUFA6-DT",0.00324143292576998,0.615792617657779,0.067,0.045,1
"6765","SRSF6",0.00324688445842817,0.258679194862311,0.604,0.532,1
"6766","AC087294.1",0.00325352653747066,0.9492872472301,0.019,0.01,1
"6767","ESPN",0.00326236253348783,-0.247357362477189,0.187,0.22,1
"6768","ETS1",0.00326324964210668,-1.42910779931629,0.007,0.019,1
"6769","CYYR1",0.00326899544072532,-1.53489103374288,0.005,0.013,1
"6770","GAS6-AS1",0.00327552485862331,0.859600760270214,0.045,0.027,1
"6771","SESN1",0.00327910246198101,0.226601951531155,0.205,0.18,1
"6772","LDHC",0.00328136899053213,0.114190309781675,0.221,0.199,1
"6773","MAPKBP1",0.00328285647421211,0.248454327745403,0.093,0.082,1
"6774","AC005920.1",0.00329007434936999,1.08857128438129,0.019,0.009,1
"6775","AC087284.1",0.0033057860530438,0.859905673098337,0.031,0.018,1
"6776","EIF4H",0.00330833256019543,0.150496496393671,0.658,0.613,1
"6777","AC087521.2",0.00331141726481057,1.24028348256557,0.011,0.005,1
"6778","MIR22HG",0.00334604089314097,0.349066765025964,0.248,0.208,1
"6779","C6orf120",0.00335185503882925,0.328960640641793,0.312,0.254,1
"6780","CSRNP2",0.00335236821342435,0.437207272467053,0.168,0.128,1
"6781","ZNF462",0.00336512400426529,-0.295924387870919,0.091,0.107,1
"6782","DTNB",0.00336519244349707,0.330559603722179,0.207,0.169,1
"6783","AL118558.3",0.0033682291953433,0.567980605263806,0.069,0.046,1
"6784","LRP1B",0.00337559407279877,1.04893949748835,0.016,0.007,1
"6785","SEC22C",0.00337598770210222,0.225665494874652,0.429,0.364,1
"6786","PRKAR1B",0.00338302225081825,-0.876749964027062,0.029,0.051,1
"6787","AP002433.1",0.00339078619252032,0.904893127871647,0.01,0.005,1
"6788","SEC22A",0.00339307961381555,-0.135148504296861,0.139,0.148,1
"6789","AP002490.1",0.00339625041224865,0.75485665539533,0.029,0.016,1
"6790","ZSCAN25",0.00340365382999784,0.22993479427311,0.058,0.048,1
"6791","HK2",0.00342311808789497,0.1555572691719,0.207,0.182,1
"6792","ARHGAP42",0.00342631277308225,-0.134021316647569,0.039,0.046,1
"6793","SRGAP2B",0.00342739117597907,0.466069375728437,0.107,0.077,1
