"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"787","HNRNPAB",5.47096732342391e-114,2.23674349288728,0.262,0.058,1.23868171169641e-109,5,"HNRNPAB"
"788","MT-ATP62",6.20956502952619e-102,0.494490265910322,0.995,0.875,1.40590761833503e-97,5,"MT-ATP6"
"789","RAN2",2.52798821849494e-100,1.47981734517521,0.459,0.168,5.7236181254944e-96,5,"RAN"
"790","YBX11",3.130338213896e-92,1.10821148847405,0.455,0.218,7.08739875008193e-88,5,"YBX1"
"791","HSPD1",1.77026995626536e-88,1.26245424555806,0.424,0.174,4.0080682079804e-84,5,"HSPD1"
"792","PTGES3",4.67264518977953e-85,1.55920712054092,0.373,0.127,1.05793359741798e-80,5,"PTGES3"
"793","EPCAM1",1.78514767323864e-84,1.62382469141558,0.291,0.095,4.0417528469796e-80,5,"EPCAM"
"794","MT-ND42",4.8460708101259e-83,0.476829887453434,0.98,0.817,1.09719889212061e-78,5,"MT-ND4"
"795","SET",5.93660405459882e-82,1.45504326518364,0.305,0.11,1.34410652400172e-77,5,"SET"
"796","RPS202",1.0979967889286e-81,0.59977949537668,0.695,0.435,2.48597452981323e-77,5,"RPS20"
"797","HNRNPA1",7.60067579391518e-80,1.21168557068954,0.355,0.153,1.72086900650034e-75,5,"HNRNPA1"
"798","JPT1",1.39279528211648e-73,1.82151560640636,0.294,0.084,3.15342779823993e-69,5,"JPT1"
"799","MT-CO31",3.83404803637547e-73,0.333727714137634,0.987,0.856,8.68066815915769e-69,5,"MT-CO3"
"800","RPSA2",4.93778354279155e-70,0.583740748109266,0.654,0.473,1.11796357192343e-65,5,"RPSA"
"801","S100A91",1.54668280899854e-69,0.552669670884966,0.266,0.143,3.5018445478536e-65,5,"S100A9"
"802","MT-ND52",1.66804501975056e-69,0.749979734531129,0.745,0.46,3.77662072921725e-65,5,"MT-ND5"
"803","HNRNPU",2.11545581243167e-67,1.50187270330311,0.349,0.13,4.78960350492655e-63,5,"HNRNPU"
"804","CALM21",3.67148763153845e-66,1.06367183071201,0.487,0.24,8.3126151465662e-62,5,"CALM2"
"805","DBI2",7.44681365367657e-66,0.851659010256941,0.568,0.299,1.68603307932891e-61,5,"DBI"
"806","TPM31",4.24556516960811e-64,1.5107580435697,0.377,0.138,9.61238410050972e-60,5,"TPM3"
"807","PPIA1",1.48308180871379e-62,0.798751126295314,0.706,0.422,3.35784552310889e-58,5,"PPIA"
"808","MT-ND22",2.73732572213246e-62,0.624828762487119,0.782,0.498,6.1975791674801e-58,5,"MT-ND2"
"809","MT-CO21",8.72425694404843e-61,0.287858317730048,0.998,0.899,1.975259014702e-56,5,"MT-CO2"
"810","MT-ND32",7.81720975740818e-58,0.583390162675307,0.861,0.598,1.76989446117479e-53,5,"MT-ND3"
"811","RPS171",9.15433322964469e-58,0.564429976516166,0.585,0.382,2.07263258652385e-53,5,"RPS17"
"812","RPLP02",4.08915760145267e-57,0.266725963319551,0.848,0.67,9.25826172544898e-53,5,"RPLP0"
"813","SLPI1",6.27957338876607e-51,0.528284894359587,0.271,0.151,1.42175821095052e-46,5,"SLPI"
"814","MT-CYB1",3.91185327657839e-50,0.292258198014531,0.972,0.845,8.85682700350113e-46,5,"MT-CYB"
"815","WFDC21",1.04722373549028e-47,0.836126292068921,0.387,0.247,2.37101925952355e-43,5,"WFDC2"
"816","NCL1",1.31884961084722e-46,0.73001347808391,0.353,0.209,2.98600740391918e-42,5,"NCL"
"817","HMGN1",2.29396102764478e-44,1.34531469318594,0.271,0.105,5.19375716269056e-40,5,"HMGN1"
"818","MT-ND12",1.89185482861438e-43,0.428301885091848,0.749,0.515,4.28334851746583e-39,5,"MT-ND1"
"819","FDPS",7.31936436872804e-42,1.30360140848685,0.257,0.105,1.65717728672372e-37,5,"FDPS"
"820","AZGP11",3.26193250607405e-41,0.598047588666023,0.489,0.311,7.38534138700225e-37,5,"AZGP1"
"821","ENO11",2.03246621151588e-38,0.554323266013144,0.378,0.242,4.6017067494931e-34,5,"ENO1"
"822","CALM11",2.63698301926384e-37,0.709218388213287,0.476,0.285,5.97039325391527e-33,5,"CALM1"
"823","MT-ND61",1.09563059361987e-34,1.33016784491622,0.251,0.099,2.48061722701474e-30,5,"MT-ND6"
"824","GNAS2",8.12062521591556e-34,0.660057841212066,0.588,0.35,1.83859075513544e-29,5,"GNAS"
"825","SAT11",1.46030104966658e-31,0.45356367557,0.398,0.265,3.3062676065501e-27,5,"SAT1"
"826","HSPA8",6.68608207653713e-31,1.05913562127843,0.262,0.127,1.51379584294877e-26,5,"HSPA8"
"827","RPS112",3.12282542689357e-30,0.281781962584766,0.63,0.49,7.07038904902973e-26,5,"RPS11"
"828","H3F3A2",2.12376049253962e-29,0.630110092559628,0.764,0.516,4.80840613115896e-25,5,"H3F3A"
"829","MZT2B1",1.7542907734691e-25,1.09988339413476,0.291,0.138,3.97188974021138e-21,5,"MZT2B"
"830","CYBA1",7.47160792769609e-23,1.03799689503947,0.285,0.133,1.69164675090967e-18,5,"CYBA"
"831","SUMO22",2.83618178976636e-22,0.900290546702543,0.428,0.243,6.42139919021001e-18,5,"SUMO2"
"832","CHCHD21",1.318942949058e-21,0.606487002920209,0.407,0.255,2.98621873096221e-17,5,"CHCHD2"
"833","PTMS1",1.26936193209272e-18,0.73838941689765,0.31,0.201,2.87396235045113e-14,5,"PTMS"
"834","NEAT11",5.8574802465122e-18,0.326648070066146,0.59,0.635,1.32619210261283e-13,5,"NEAT1"
"835","AP2S11",9.93858456551509e-18,1.01907754827045,0.255,0.126,2.25019493147827e-13,5,"AP2S1"
"836","TPI1",4.70765716990491e-17,0.610065817940141,0.265,0.171,1.06586065983817e-12,5,"TPI1"
"837","KRT72",8.64219775320496e-17,0.493716634085611,0.424,0.353,1.95667999330313e-12,5,"KRT7"
"838","IER32",6.07348581894515e-16,0.338172734910744,0.375,0.279,1.37509792426737e-11,5,"IER3"
"839","MIF2",4.43904912281623e-14,0.263832693366033,0.612,0.494,1.00504511189682e-09,5,"MIF"
"840","SNHG291",5.1794465544741e-14,0.310324332065399,0.345,0.285,1.17267849439848e-09,5,"SNHG29"
"841","CRIP12",1.09574719189542e-13,0.86344750979392,0.401,0.206,2.48088121717043e-09,5,"CRIP1"
"842","HSP90B11",1.70219331675088e-11,0.368739038697274,0.446,0.34,3.85393588845567e-07,5,"HSP90B1"
"843","RPL42",5.64923891223822e-11,0.295525326503473,0.323,0.261,1.27904418211986e-06,5,"RPL4"
"844","CALR1",5.7431737831391e-11,0.367282506477757,0.258,0.194,1.30031197624052e-06,5,"CALR"
"845","NPM11",5.85190901311131e-10,0.284794538517321,0.475,0.383,1.32493071965853e-05,5,"NPM1"
"846","IFI272",2.65717681740091e-08,0.345883985816787,0.354,0.222,0.00060161140322774,5,"IFI27"
"847","PSMA71",6.31275791339447e-08,0.532647104233257,0.261,0.179,0.00142927151917164,5,"PSMA7"
"848","H3F3B1",6.8187417501091e-07,0.3754181943349,0.508,0.424,0.015438313196422,5,"H3F3B"
"849","COX6C2",2.10112462990335e-05,0.519085073857428,0.494,0.33,0.475715627456416,5,"COX6C"
"850","TKT1",2.44946000444357e-05,0.268823758502704,0.286,0.229,0.554582239606069,5,"TKT"
"851","DYNLL11",4.51157049006488e-05,0.271377951295341,0.305,0.274,1,5,"DYNLL1"
"852","UQCRH1",0.00229143011903004,0.467317912141787,0.259,0.189,1,5,"UQCRH"
"853","TCIM",0,5.02041520586361,0.929,0.042,0,6,"TCIM"
"854","ANKRD30A",0,5.65196674841722,0.849,0.019,0,6,"ANKRD30A"
"855","TBX3",0,4.28443661571433,0.811,0.059,0,6,"TBX3"
"856","AGR22",0,2.239278594356,0.946,0.224,0,6,"AGR2"
"857","RAB11FIP1",0,4.370983490889,0.742,0.041,0,6,"RAB11FIP1"
"858","XBP12",0,3.03570001899102,0.904,0.208,0,6,"XBP1"
"859","TFF32",0,2.93021871672212,0.853,0.194,0,6,"TFF3"
"860","ASPH1",0,2.13047173281908,0.815,0.197,0,6,"ASPH"
"861","KRT182",0,1.84546965465272,0.95,0.333,0,6,"KRT18"
"862","PLK22",0,2.33593762348795,0.778,0.202,0,6,"PLK2"
"863","SPTSSB",0,4.62672290893273,0.603,0.031,0,6,"SPTSSB"
"864","DHCR24",0,3.05510296644399,0.646,0.085,0,6,"DHCR24"
"865","ETFB",0,3.41928729422696,0.621,0.061,0,6,"ETFB"
"866","TFF12",0,2.121555110865,0.732,0.187,0,6,"TFF1"
"867","CCND12",0,1.98369471033476,0.758,0.232,0,6,"CCND1"
"868","CYB5A",0,2.34448055974184,0.624,0.106,0,6,"CYB5A"
"869","KRT82",0,1.43337617416584,0.81,0.295,0,6,"KRT8"
"870","SMIM14",0,2.88564224730157,0.589,0.081,0,6,"SMIM14"
"871","KRT192",0,1.9908571196379,0.926,0.424,0,6,"KRT19"
"872","NQO11",0,2.34845534361838,0.632,0.139,0,6,"NQO1"
"873","FBP1",0,5.22266628436901,0.483,0.012,0,6,"FBP1"
"874","MGST12",0,1.0296928877785,0.863,0.396,0,6,"MGST1"
"875","SERF22",0,0.547288938893657,0.923,0.49,0,6,"SERF2"
"876","RASD1",0,4.3615530003881,0.457,0.024,0,6,"RASD1"
"877","H2AFJ2",0,1.43300009844946,0.584,0.158,0,6,"H2AFJ"
"878","SLC39A62",0,1.69873616779645,0.565,0.146,0,6,"SLC39A6"
"879","SCCPDH",0,4.62384496086325,0.432,0.017,0,6,"SCCPDH"
"880","TFAP2B",0,5.29463680360887,0.413,0.01,0,6,"TFAP2B"
"881","GALNT61",0,2.61007729601073,0.448,0.074,0,6,"GALNT6"
"882","GSTM32",0,0.805718259763383,0.551,0.196,0,6,"GSTM3"
"883","DSP",9.31857214621175e-320,3.00529653522007,0.736,0.117,2.1098179196238e-315,6,"DSP"
"884","SYTL2",2.17339477605564e-319,3.50541852239309,0.429,0.041,4.92078311246758e-315,6,"SYTL2"
"885","METRN2",4.31215555033782e-319,1.51027037501151,0.53,0.164,9.76315138151985e-315,6,"METRN"
"886","AFF3",9.02130519875022e-317,2.83612114152656,0.39,0.055,2.04251371004904e-312,6,"AFF3"
"887","PHLDA22",2.87039573776855e-307,1.947274247743,0.79,0.261,6.49886298988177e-303,6,"PHLDA2"
"888","CA12",4.05348973572179e-301,2.49349954512761,0.458,0.084,9.1775061106477e-297,6,"CA12"
"889","LIMCH1",1.46689674906612e-298,5.00584140373048,0.4,0.013,3.32120092956061e-294,6,"LIMCH1"
"890","CRABP21",1.6916088131086e-297,1.64225884591151,0.594,0.17,3.82997151375919e-293,6,"CRABP2"
"891","LDHB",1.97193642283342e-294,2.98418458360331,0.604,0.081,4.46466125493715e-290,6,"LDHB"
"892","FOXA1",3.54212814563011e-289,3.50857866841543,0.384,0.034,8.01973233452112e-285,6,"FOXA1"
"893","GOLM1",2.31801576132386e-287,4.78735330954239,0.364,0.013,5.24821948521336e-283,6,"GOLM1"
"894","HSPB12",8.22549652626286e-284,1.68970879912067,0.608,0.176,1.86233466851118e-279,6,"HSPB1"
"895","GALNT7",5.43104635035587e-261,4.05990791422158,0.414,0.026,1.22964320418407e-256,6,"GALNT7"
"896","CD99",8.16736372671296e-258,4.11750467020247,0.359,0.02,1.84917282136508e-253,6,"CD99"
"897","REEP51",2.08872425596809e-240,2.24884257068188,0.439,0.093,4.72908058793736e-236,6,"REEP5"
"898","AREG1",4.60537287360267e-237,2.41058806673831,0.798,0.193,1.04270247231238e-232,6,"AREG"
"899","SH3BGRL",3.0195928256447e-236,2.97965541369242,0.372,0.05,6.83666011654217e-232,6,"SH3BGRL"
"900","TMC5",2.13465519876883e-233,5.26238776547072,0.305,0.008,4.8330728355325e-229,6,"TMC5"
"901","BZW1",2.19733461802635e-222,2.46695086068124,0.438,0.08,4.97498530867346e-218,6,"BZW1"
"902","RAB27B",2.20389695754868e-222,4.39487868763072,0.351,0.018,4.98984310158597e-218,6,"RAB27B"
"903","CXCL8",2.15828799016532e-210,4.82398410059201,0.293,0.01,4.8865798385333e-206,6,"CXCL8"
"904","SERHL2",6.43346682046231e-210,5.34179821330435,0.281,0.008,1.45660122282087e-205,6,"SERHL2"
"905","SPDEF",5.19726699687783e-206,3.51145113762623,0.267,0.024,1.17671322076311e-201,6,"SPDEF"
"906","PTHLH",1.43466440835272e-204,5.31016401805491,0.282,0.009,3.2482236869514e-200,6,"PTHLH"
"907","DCXR1",2.64386848837472e-202,1.38009715591796,0.385,0.139,5.9859826445292e-198,6,"DCXR"
"908","EZR",1.89640135168254e-200,2.58479784962415,0.504,0.088,4.29364230034445e-196,6,"EZR"
"909","CXCL1",1.24554257781308e-199,4.21486299278994,0.338,0.02,2.8200329504266e-195,6,"CXCL1"
"910","MT-CO22",2.20305459823068e-198,0.833970299643831,0.999,0.901,4.98793591585408e-194,6,"MT-CO2"
"911","TRPS11",6.23203805365583e-193,1.95481230263599,0.429,0.112,1.41099573572822e-188,6,"TRPS1"
"912","GATA31",1.21172701578338e-188,1.79916694581787,0.363,0.11,2.74347113643514e-184,6,"GATA3"
"913","UGDH",9.88164654914869e-186,3.58848564444659,0.291,0.025,2.23730359519276e-181,6,"UGDH"
"914","FASN1",8.79051872222268e-185,1.45722806168841,0.335,0.122,1.99026134389844e-180,6,"FASN"
"915","NUCB21",2.91431080800055e-183,1.66613527349385,0.385,0.117,6.59829110039404e-179,6,"NUCB2"
"916","ADIRF2",3.95076278269571e-181,1.0898627987232,0.718,0.303,8.94492201630136e-177,6,"ADIRF"
"917","TMBIM61",2.29039111186742e-175,1.28417108535516,0.569,0.229,5.18567451637902e-171,6,"TMBIM6"
"918","AP2S12",2.27894811098416e-174,1.78426735953728,0.41,0.12,5.15976641807923e-170,6,"AP2S1"
"919","APLP2",5.29458366871479e-173,2.15106978608437,0.603,0.144,1.19874668843372e-168,6,"APLP2"
"920","MT-CO32",1.01588800741896e-169,0.963575358997243,0.994,0.858,2.30007203759727e-165,6,"MT-CO3"
"921","TMSB4X1",2.20229062262717e-169,1.42885754406844,0.779,0.366,4.98620619869017e-165,6,"TMSB4X"
"922","DUSP4",3.76568971630328e-169,2.40516180413895,0.443,0.092,8.52589808668226e-165,6,"DUSP4"
"923","MUCL11",9.59556080223199e-169,2.81493907207424,0.276,0.087,2.17253092123335e-164,6,"MUCL1"
"924","GMNN",3.79645891341646e-166,4.00187590520594,0.261,0.017,8.5955626258662e-162,6,"GMNN"
"925","MIF3",1.852116760891e-160,1.1352460984422,0.867,0.484,4.19337755833331e-156,6,"MIF"
"926","PRDX21",4.88284745336444e-158,1.33769144439242,0.436,0.165,1.10552549191624e-153,6,"PRDX2"
"927","CLDN7",1.6844360007462e-157,2.74318441518604,0.361,0.054,3.81373154928946e-153,6,"CLDN7"
"928","PRSS231",7.07288653220207e-155,0.734394128530823,0.257,0.116,1.60137223975587e-150,6,"PRSS23"
"929","MUC12",4.64939279119518e-154,0.80360176190668,0.33,0.165,1.0526690218545e-149,6,"MUC1"
"930","ATP1B1",1.33317686216729e-152,2.09460769753902,0.45,0.107,3.01844573363296e-148,6,"ATP1B1"
"931","GNAS3",3.5361885179011e-151,0.628495533102168,0.64,0.351,8.00628442337989e-147,6,"GNAS"
"932","MYO6",1.36802036344607e-146,2.84286787835656,0.277,0.039,3.09733490487824e-142,6,"MYO6"
"933","MT-ATP63",1.32465397891002e-145,0.7827316107996,0.994,0.877,2.99914907365018e-141,6,"MT-ATP6"
"934","MT-CYB2",7.54991920714872e-143,0.847366934779143,0.988,0.846,1.70937720769054e-138,6,"MT-CYB"
"935","CD241",6.12663952372859e-141,1.37766443916509,0.655,0.238,1.38713245456739e-136,6,"CD24"
"936","TCEAL3",2.14660261434398e-140,1.85901697122848,0.262,0.077,4.8601229791362e-136,6,"TCEAL3"
"937","IDH2",7.41311076252115e-139,3.26171542147104,0.308,0.032,1.67840240774241e-134,6,"IDH2"
"938","FXYD32",1.53505195249244e-134,0.781470250468291,0.649,0.375,3.47551112563814e-130,6,"FXYD3"
"939","MT-ND33",3.07535239116983e-134,0.41588590164773,0.88,0.601,6.96290534884761e-130,6,"MT-ND3"
"940","COX4I11",1.24417915545679e-131,1.35050314809082,0.57,0.223,2.81694602586972e-127,6,"COX4I1"
"941","NFKBIA",1.50659852301511e-130,1.94655377345054,0.387,0.097,3.41108971595851e-126,6,"NFKBIA"
"942","NFIA1",1.34455041391771e-129,1.78681436089257,0.317,0.093,3.04419659215108e-125,6,"NFIA"
"943","SERPINA31",7.40053415122711e-129,1.50806129254298,0.699,0.32,1.67555493717933e-124,6,"SERPINA3"
"944","NDUFV2",1.26743180342574e-122,1.978657195638,0.281,0.071,2.86959234613622e-118,6,"NDUFV2"
"945","OAZ11",2.51478747996471e-122,1.25663888694433,0.577,0.231,5.69373033338811e-118,6,"OAZ1"
"946","S100A162",4.46552525826423e-117,1.04221702840008,0.645,0.294,1.01103957372361e-112,6,"S100A16"
"947","GADD45B",3.40046505187387e-115,2.1756063105468,0.308,0.038,7.69899292394763e-111,6,"GADD45B"
"948","LRRFIP1",4.74394529835603e-110,2.68794946721932,0.306,0.047,1.07407665500079e-105,6,"LRRFIP1"
"949","ZFP36L11",7.30585560836969e-110,1.81992117199882,0.539,0.166,1.65411876829098e-105,6,"ZFP36L1"
"950","ATP5IF11",2.79088069515576e-109,0.896532282201429,0.348,0.174,6.31883298190216e-105,6,"ATP5IF1"
"951","PEBP12",1.27322373920372e-106,0.814326752988876,0.428,0.23,2.88270586793113e-102,6,"PEBP1"
"952","MT-CO11",4.76677259596329e-106,0.647023789854556,0.999,0.909,1.07924498345205e-101,6,"MT-CO1"
"953","EDN11",8.82727190782476e-101,2.18104588996559,0.401,0.078,1.9985826326506e-96,6,"EDN1"
"954","ATP5F1E2",4.80725897004291e-99,0.301705586375352,0.539,0.37,1.08841150340742e-94,6,"ATP5F1E"
"955","SELENOW2",2.61489097795844e-95,0.920704758535869,0.402,0.208,5.92037466319569e-91,6,"SELENOW"
"956","PPDPF2",6.03220586201379e-94,0.467782331759821,0.489,0.309,1.36575172921854e-89,6,"PPDPF"
"957","DSTN1",5.79672124286657e-92,0.885307028607574,0.532,0.269,1.31243565659742e-87,6,"DSTN"
"958","TSTD11",4.42813160110995e-90,0.957842575297513,0.315,0.158,1.0025732758073e-85,6,"TSTD1"
"959","TCEAL41",1.33710363158651e-87,1.38552811344427,0.261,0.114,3.02733633227501e-83,6,"TCEAL4"
"960","NDUFB2",1.21397415706475e-81,2.00037692126657,0.268,0.067,2.7485588890103e-77,6,"NDUFB2"
"961","PARK71",5.76402841150437e-77,1.24711906756945,0.326,0.137,1.3050336726487e-72,6,"PARK7"
"962","CHCHD22",1.04209236929704e-74,0.834331910088736,0.475,0.254,2.35940133332542e-70,6,"CHCHD2"
"963","CX3CL11",1.56293525354517e-74,1.46157353196438,0.434,0.125,3.53864170755161e-70,6,"CX3CL1"
"964","MT-ND43",1.92994137312274e-72,0.475670586607462,0.965,0.82,4.3695802628872e-68,6,"MT-ND4"
"965","ARPC31",4.51647364229893e-72,0.774333413706304,0.25,0.144,1.0225747973529e-67,6,"ARPC3"
"966","BTG21",6.37831472097165e-71,2.14314409297015,0.339,0.087,1.44411423597519e-66,6,"BTG2"
"967","YWHAB",1.43272890228111e-69,1.5476656414813,0.283,0.096,3.24384150765465e-65,6,"YWHAB"
"968","MT-ND13",2.02769234253627e-68,0.337900254346894,0.737,0.519,4.59089823273637e-64,6,"MT-ND1"
"969","NDUFA132",1.87448049701939e-61,0.507564737992608,0.307,0.201,4.24401129330161e-57,6,"NDUFA13"
"970","CALM22",6.04975390842402e-61,0.964788254801242,0.481,0.244,1.36972478240628e-56,6,"CALM2"
"971","MDK1",1.39266788115741e-60,0.55243526994983,0.254,0.156,3.15313934972849e-56,6,"MDK"
"972","KLF2",1.38130413857734e-59,2.20151714943549,0.257,0.056,3.12741070015296e-55,6,"KLF2"
"973","GPX41",1.80087929663664e-59,1.1269243481756,0.374,0.17,4.07737081551502e-55,6,"GPX4"
"974","IER33",6.38994466398347e-59,1.06285586994149,0.563,0.272,1.4467473713725e-54,6,"IER3"
"975","PFN11",7.98955054063765e-59,1.39089210141134,0.425,0.164,1.80891413790577e-54,6,"PFN1"
"976","SSR41",2.21221231305574e-57,0.654745814385829,0.337,0.203,5.00866989798949e-53,6,"SSR4"
"977","S100A142",2.58871205931813e-55,0.509136096121957,0.629,0.403,5.86110297350217e-51,6,"S100A14"
"978","CYP51A1",1.05936317282707e-54,1.42921733606756,0.27,0.102,2.39850415959777e-50,6,"CYP51A1"
"979","CCN2",1.08925566740274e-54,1.96976000000665,0.345,0.088,2.46618375656655e-50,6,"CCN2"
"980","TXNIP2",6.47549206362892e-53,1.18443523885197,0.373,0.191,1.46611615812622e-48,6,"TXNIP"
"981","RND3",9.06818794818087e-52,1.74747647280672,0.302,0.082,2.05312843334763e-47,6,"RND3"
"982","CFL12",5.31740601789991e-50,0.658366564908871,0.538,0.334,1.20391389651272e-45,6,"CFL1"
"983","RPS4X",1.37188730087928e-49,0.460152752854793,0.971,0.853,3.10609003792077e-45,6,"RPS4X"
"984","MYL12B2",5.65838182794475e-45,0.829039369339814,0.419,0.237,1.28111422966497e-40,6,"MYL12B"
"985","COX8A",4.04622826429255e-44,1.19835933984573,0.253,0.11,9.16106541318477e-40,6,"COX8A"
"986","KTN11",4.8798922121131e-41,1.1418094698364,0.416,0.196,1.10485639574453e-36,6,"KTN1"
"987","THBS11",2.71835330433515e-40,1.73082293568242,0.28,0.079,6.15462371634522e-36,6,"THBS1"
"988","ATP5MC22",2.16098116208502e-37,0.868532994977911,0.351,0.191,4.8926774490767e-33,6,"ATP5MC2"
"989","TM4SF11",9.98144546602618e-32,0.80771837938221,0.459,0.258,2.25989906796299e-27,6,"TM4SF1"
"990","TPI11",1.71020699147123e-29,0.97913488566286,0.341,0.169,3.87207964939002e-25,6,"TPI1"
"991","SLC25A51",1.08929717500387e-28,1.0675252211065,0.253,0.12,2.46627773392627e-24,6,"SLC25A5"
"992","AZGP12",2.8973924717338e-28,0.725770777938373,0.501,0.313,6.5599862952525e-24,6,"AZGP1"
"993","KRT73",2.97406309206291e-28,0.488904183666804,0.515,0.35,6.73357624673964e-24,6,"KRT7"
"994","UBB",1.9876895558586e-27,0.907105060364482,0.281,0.143,4.50032792341945e-23,6,"UBB"
"995","HNRNPA2B12",4.57031040039931e-26,0.881100284033368,0.406,0.224,1.03476397775441e-21,6,"HNRNPA2B1"
"996","LDHA",1.46383558716254e-25,0.896461629272734,0.329,0.167,3.31427015289471e-21,6,"LDHA"
"997","DYNLL12",2.23384409412407e-25,0.431437813991056,0.37,0.271,5.05764641350632e-21,6,"DYNLL1"
"998","HMGN21",3.33976396770694e-25,1.06377904555015,0.251,0.129,7.56155959928529e-21,6,"HMGN2"
"999","H2AFZ2",5.01790811350163e-25,0.541875160055236,0.358,0.23,1.1361045759779e-20,6,"H2AFZ"
"1000","CD92",8.68162740353926e-23,0.353870617122348,0.29,0.206,1.96560726043532e-18,6,"CD9"
"1001","RPL292",2.36627132959007e-22,0.450521835750471,0.795,0.601,5.35747491732487e-18,6,"RPL29"
"1002","HSPD11",2.64266149896682e-21,0.864207343525326,0.324,0.182,5.98324989981077e-17,6,"HSPD1"
"1003","CSNK1A1",5.6130903531204e-21,0.997917327465352,0.265,0.132,1.27085978684999e-16,6,"CSNK1A1"
"1004","IER22",1.4826705213258e-20,0.544357582265638,0.369,0.216,3.35691432733374e-16,6,"IER2"
"1005","UBC1",1.65269189318987e-20,0.263248870589757,0.41,0.319,3.74185971537119e-16,6,"UBC"
"1006","VMP11",5.73037711783691e-20,0.832486690489604,0.297,0.16,1.29741468324946e-15,6,"VMP1"
"1007","RPL7A3",1.84829810615375e-19,0.289989675857089,0.892,0.698,4.1847317421427e-15,6,"RPL7A"
"1008","CALM12",6.84896159522224e-19,0.395599494560971,0.404,0.291,1.55067339477427e-14,6,"CALM1"
"1009","NCL2",6.78150041886e-16,0.892346030474085,0.39,0.21,1.53539950983409e-11,6,"NCL"
"1010","SELENOM2",1.51055802841994e-15,0.641370343542438,0.286,0.186,3.42005443214558e-11,6,"SELENOM"
"1011","HSPA51",2.78546704007929e-15,0.667052570364477,0.363,0.2,6.30657592544353e-11,6,"HSPA5"
"1012","MTRNR2L121",8.36376690170247e-14,0.444576369233624,0.256,0.146,1.89364046421446e-09,6,"MTRNR2L12"
"1013","CCN11",1.99936945204293e-12,0.66383572550779,0.29,0.15,4.52677237637039e-08,6,"CCN1"
"1014","TUBA1B3",3.04152656740997e-12,0.538432878033305,0.341,0.226,6.88632030127291e-08,6,"TUBA1B"
"1015","ELF31",1.1006559485505e-10,0.699281933306596,0.274,0.157,2.49199513311319e-06,6,"ELF3"
"1016","CLDN41",5.03984687130016e-10,0.34978470050289,0.27,0.182,1.14107173013107e-05,6,"CLDN4"
"1017","SAT12",1.07677667085481e-09,0.490431754808915,0.396,0.268,2.43793006048237e-05,6,"SAT1"
"1018","CLU1",2.60296001844494e-07,0.610803353846612,0.261,0.182,0.00589336177776118,6,"CLU"
"1019","HMGB12",8.3067201180247e-07,0.375351413843055,0.366,0.273,0.0188072450192197,6,"HMGB1"
"1020","ATF32",0.000291518543797314,0.620824492350742,0.279,0.169,1,6,"ATF3"
"1021","RPSA3",0.00478798800211728,0.277553864568472,0.586,0.479,1,6,"RPSA"
